id_cliente,id_atendimento,nota_nps,data_pesquisa
1909,15703,9,2024-07-06 04:10:59
2064,983,6,2024-09-25 11:10:34
4229,9546,3,2025-06-07 03:27:01
4712,4405,10,2023-08-26 08:51:15
1263,18466,9,2025-12-15 09:34:57
3095,18855,10,2023-02-16 16:45:52
482,11801,9,2025-11-28 09:06:21
3024,19164,10,2024-08-01 00:03:47
2776,378,10,2025-11-03 00:49:19
134,358,7,2025-05-05 16:09:37
4432,12623,10,2024-12-27 22:22:35
501,19743,10,2023-09-16 18:44:05
2497,13296,8,2024-08-15 05:40:47
3152,7913,8,2024-05-30 08:35:54
558,13215,10,2024-04-28 13:45:53
4364,9872,10,2023-11-15 13:01:18
2158,17962,9,2025-10-30 11:45:51
2412,16622,5,2025-09-22 17:18:43
4103,2235,5,2024-04-11 20:05:13
4469,19188,9,2025-02-25 11:53:49
2396,14465,5,2024-05-01 04:26:39
1196,12223,10,2025-07-10 20:32:39
3731,19900,10,2025-10-15 18:46:31
497,15732,10,2025-02-03 02:37:22
2302,8615,7,2024-06-20 02:25:04
1414,7785,10,2024-08-28 12:10:23
4986,17848,10,2025-04-19 02:02:39
2603,5486,9,2025-06-28 16:43:56
370,7224,10,2024-08-11 09:23:11
1671,4549,9,2024-01-18 21:40:32
77,18933,9,2025-06-01 10:51:15
2950,2719,9,2023-06-21 10:53:03
1861,5848,10,2025-07-03 05:27:20
2322,1257,4,2025-07-03 17:50:04
4689,2641,10,2024-07-06 17:21:18
2955,2653,1,2025-10-08 17:52:41
2314,7126,2,2024-02-22 19:55:58
4052,4414,10,2024-06-07 23:30:51
4286,8754,9,2023-08-08 18:31:57
2344,9164,7,2025-06-06 00:11:57
594,1337,9,2024-03-09 08:48:55
4512,114,9,2024-01-25 22:35:40
3482,15496,5,2025-03-02 19:36:25
3044,16667,10,2023-05-29 05:02:03
1398,9160,8,2025-07-09 08:56:55
1598,13484,9,2023-05-03 19:24:36
576,17758,6,2025-01-09 14:00:36
4952,13105,7,2024-01-02 22:44:50
142,18327,6,2023-04-06 20:36:38
1686,12763,9,2024-05-19 13:41:28
940,4346,9,2024-12-06 14:46:08
3221,7050,10,2024-11-30 17:58:43
2266,381,7,2024-07-22 19:43:21
1511,4844,9,2023-08-01 19:02:53
3330,15142,4,2025-12-30 16:17:52
2861,16368,8,2025-02-26 21:05:33
469,19284,8,2025-12-01 20:56:14
3332,11104,8,2023-05-23 07:43:13
1350,136,9,2023-02-25 16:50:33
2540,10420,10,2023-01-21 21:40:27
4621,10959,10,2025-05-11 03:38:29
1235,12077,10,2023-02-14 07:40:05
3158,14755,10,2025-03-31 12:43:09
1497,11615,9,2023-07-11 00:32:21
1232,5679,8,2025-03-21 05:25:51
4578,11666,2,2024-12-15 02:54:14
2560,7290,9,2024-06-18 04:33:20
1499,2088,10,2024-02-01 18:57:43
2952,9812,10,2023-06-01 15:45:08
3590,6474,7,2025-06-28 05:01:59
1460,18967,7,2024-10-27 13:53:32
3915,3998,6,2023-06-24 03:16:08
3666,10088,2,2025-02-20 12:03:49
3878,14498,10,2024-06-15 22:35:15
4645,4357,9,2025-01-12 18:43:33
1399,19906,9,2023-05-29 18:07:58
644,3289,7,2023-08-03 18:38:01
311,9250,9,2023-09-04 17:27:33
56,426,10,2024-12-17 01:37:18
3372,18010,10,2024-06-02 04:21:03
266,18612,6,2024-12-18 23:10:51
1871,19299,10,2023-04-23 04:18:59
2053,10896,10,2023-01-16 18:29:54
327,5509,10,2025-01-24 18:05:26
393,16491,8,2025-06-20 02:04:38
3035,7426,10,2025-11-07 03:23:23
1627,7088,9,2023-12-19 20:52:02
4335,10150,10,2025-01-12 14:31:20
943,6978,10,2025-10-18 03:46:49
3474,7536,5,2025-07-22 16:16:39
1413,3215,9,2024-07-14 04:19:07
1209,9026,4,2025-03-11 16:01:37
1208,1834,9,2023-04-24 22:19:30
1872,3659,3,2024-07-04 14:33:17
4815,14062,9,2024-12-07 17:44:16
1244,16376,3,2025-01-20 19:42:04
3217,18494,4,2024-06-12 02:06:22
3766,15181,4,2025-10-01 15:10:10
3823,9542,8,2023-07-10 13:56:47
4979,12725,9,2025-05-24 17:07:46
1574,7489,9,2024-11-10 01:43:46
2313,14518,10,2024-01-15 20:22:24
2631,8414,10,2024-01-22 06:48:40
983,6511,8,2023-09-16 03:18:50
2888,654,10,2024-06-16 11:19:22
1043,8031,6,2024-01-19 04:54:33
1828,12039,10,2025-07-19 10:20:56
652,3235,10,2024-04-26 22:42:07
2673,15569,7,2024-10-29 21:13:31
3158,2727,8,2024-04-24 10:21:15
2544,1114,8,2025-03-11 10:14:42
3337,12138,9,2023-02-15 17:18:07
1931,13564,9,2023-01-16 11:22:39
4180,374,9,2024-09-17 11:11:09
2762,2100,4,2025-06-17 18:59:18
1330,7135,10,2024-04-26 17:44:03
3700,2994,9,2025-08-22 07:28:00
4376,8171,9,2024-07-25 21:57:34
2245,1276,8,2025-12-15 10:12:39
1950,10255,1,2025-06-13 04:14:51
2287,4305,3,2025-10-28 12:49:13
775,9751,9,2025-07-22 00:17:53
3312,8261,10,2025-06-24 01:51:42
3996,9433,10,2025-12-06 03:14:34
220,2133,9,2025-09-19 14:24:24
832,16602,9,2024-08-27 05:16:54
4866,16846,7,2025-01-18 19:43:06
1657,13929,9,2024-05-24 17:18:25
395,17703,10,2023-11-09 10:34:21
2645,9067,10,2025-02-21 07:06:54
760,9669,10,2025-03-19 19:31:16
1209,6115,10,2025-08-12 10:23:51
2405,10765,10,2025-04-28 21:15:47
2534,13526,10,2023-11-17 12:51:26
2666,5639,10,2024-07-06 06:08:55
4589,863,9,2023-07-14 06:19:33
1263,7295,5,2025-12-19 16:29:55
3491,12112,7,2023-06-22 16:38:03
3011,10040,5,2024-06-14 12:53:38
4664,7178,2,2023-07-12 14:07:55
1114,1721,9,2025-02-08 11:31:53
2997,11687,9,2024-04-02 21:32:32
4300,8319,1,2023-03-05 13:06:26
3627,15901,7,2024-09-30 02:04:48
2191,18539,10,2025-06-07 20:25:44
4870,6391,4,2024-05-07 18:17:00
166,639,9,2024-03-03 01:26:30
4396,12637,7,2023-02-13 15:59:26
725,4133,10,2024-08-25 12:22:10
4987,567,8,2024-12-14 15:52:34
1671,9531,7,2025-08-14 00:42:15
2345,16075,10,2023-01-18 04:29:40
2470,11451,5,2023-03-26 23:59:13
1913,1306,10,2024-02-02 06:00:57
3082,19105,9,2023-01-20 20:48:18
1266,4304,9,2024-03-27 07:41:51
3556,8374,6,2023-02-08 01:55:35
4956,13244,8,2025-05-06 04:07:53
43,14558,10,2024-12-07 11:15:59
2889,14801,9,2024-09-09 00:50:44
3450,10820,9,2025-09-01 12:46:37
2431,10958,10,2023-10-28 10:12:12
2663,8305,9,2025-08-29 22:49:02
3397,13376,10,2023-06-15 04:35:54
1069,13338,10,2025-05-30 23:59:03
1541,1796,8,2024-02-15 17:45:24
826,8032,6,2025-08-30 14:57:53
4198,10471,7,2024-11-06 11:07:06
1241,1965,10,2025-06-21 04:19:21
591,2630,8,2025-06-19 23:04:39
2365,8088,0,2025-11-06 02:33:35
4873,14321,10,2023-07-30 07:30:19
1717,11100,10,2025-03-10 07:36:37
2822,17639,9,2024-07-14 11:27:27
690,8234,9,2024-03-25 12:46:21
3184,18850,10,2024-09-29 19:48:49
3189,5611,1,2025-07-15 06:37:32
3328,6245,10,2024-09-01 02:21:45
2005,12527,10,2023-07-10 13:51:59
3929,6416,8,2024-07-19 21:45:03
328,11010,9,2025-08-26 17:45:34
4298,6007,6,2025-01-26 22:29:59
4148,2544,9,2024-04-13 09:32:10
117,3885,6,2023-12-23 15:28:18
3704,6014,10,2025-08-11 02:57:25
3023,2276,2,2025-05-10 14:15:32
3490,8464,8,2023-10-05 13:37:07
4619,10576,3,2024-05-16 04:57:43
3626,421,10,2025-05-02 15:54:04
4889,285,8,2024-09-30 08:24:24
513,999,8,2023-06-15 06:17:40
2469,17968,10,2023-10-24 05:05:53
3492,3182,10,2024-04-17 15:54:27
4304,6370,5,2023-08-20 16:47:59
4294,16249,10,2023-11-01 03:34:19
4719,18008,7,2024-04-17 05:02:54
4022,3835,9,2025-12-27 15:07:52
2942,18287,9,2024-04-03 17:10:21
1259,3246,10,2025-01-15 23:34:33
3196,4282,10,2023-02-22 20:15:26
554,11810,8,2024-06-04 16:35:42
3887,18318,10,2023-08-23 00:18:21
978,8923,10,2023-01-02 10:31:16
2087,12499,7,2023-06-30 14:50:54
1,8376,6,2025-01-25 18:17:35
2278,17751,10,2025-03-31 11:56:08
31,9043,8,2024-09-21 19:39:00
729,5419,1,2023-12-15 17:40:49
458,17901,10,2025-06-04 19:29:15
3440,16229,10,2023-09-29 23:27:21
2027,12598,9,2024-07-21 15:45:17
1936,13556,10,2024-08-15 09:42:21
496,683,10,2023-08-02 18:25:36
1102,6030,9,2023-11-06 16:28:29
256,12471,7,2025-12-26 05:44:59
1256,151,7,2025-02-19 09:19:23
4913,19409,8,2025-09-28 05:44:39
4019,5565,10,2023-02-03 14:05:12
1117,3412,8,2024-09-12 11:03:19
2650,8295,10,2023-12-15 00:25:46
1907,14878,0,2023-12-27 09:00:19
3384,14837,9,2024-12-15 04:11:30
1735,8529,5,2023-06-27 14:08:56
1524,9148,6,2025-09-11 17:35:04
3319,16831,8,2025-10-20 23:49:12
3171,5459,5,2025-12-16 01:54:08
1858,6139,10,2024-06-23 15:05:17
694,4437,6,2025-10-25 12:47:53
3475,14820,10,2025-07-21 07:57:24
2082,4316,10,2023-12-08 05:19:22
3513,15113,6,2023-01-15 13:45:12
3835,2662,9,2025-01-17 23:12:11
639,17552,8,2024-11-23 10:55:05
1470,13025,9,2024-03-08 12:42:17
1015,13864,8,2024-03-31 13:55:58
1848,3789,8,2024-10-17 07:26:52
2042,16135,8,2025-12-17 14:39:11
2304,1277,9,2024-11-01 20:23:51
3860,16331,10,2024-11-03 22:53:55
1830,5906,9,2024-11-30 04:33:52
219,5116,7,2025-11-05 01:16:03
4914,12693,10,2025-03-13 13:43:23
4585,117,9,2025-12-27 18:31:53
1279,16269,10,2023-06-10 23:10:15
3842,17630,5,2023-02-02 02:33:08
555,18770,9,2024-04-27 07:39:14
4500,11725,10,2023-04-04 17:05:45
4295,1113,10,2025-08-09 16:22:39
2954,17399,7,2024-08-10 21:21:52
31,19675,10,2024-02-07 21:30:52
4206,15810,10,2024-09-16 22:07:21
3902,19561,0,2025-06-24 12:50:44
4801,18585,8,2024-12-14 23:40:16
824,3652,6,2023-01-25 02:38:17
2638,8337,9,2025-05-23 03:27:27
4387,1256,8,2025-09-13 17:30:15
2691,3685,9,2024-03-15 12:15:52
487,14025,9,2025-08-21 22:39:16
3926,15432,10,2025-11-15 14:22:05
2857,18985,2,2024-11-21 21:21:38
2856,13692,8,2023-06-18 17:06:37
52,2482,6,2024-01-30 09:03:13
4942,7859,10,2025-12-09 20:54:09
595,7712,10,2025-01-17 22:31:23
4717,10157,0,2023-06-27 03:55:19
4776,17406,10,2024-08-04 19:53:16
2030,830,9,2025-08-17 12:41:47
2589,17545,9,2024-12-12 01:32:50
1974,1603,7,2024-10-22 10:07:05
3079,16863,10,2023-10-09 07:41:50
4487,3059,1,2025-11-16 04:51:51
2039,14738,10,2024-02-12 21:32:16
2839,10824,9,2023-05-10 17:22:04
3861,16050,10,2023-03-23 20:21:29
3395,15950,10,2023-10-03 20:36:55
3466,5260,10,2023-12-28 21:48:38
4248,10462,9,2024-06-07 11:50:30
3940,11907,5,2025-03-02 21:23:51
2276,9364,10,2024-06-11 23:16:55
3329,17871,9,2025-02-28 22:45:29
485,13964,6,2025-08-29 04:23:57
596,16957,10,2023-03-12 09:46:00
3038,1922,10,2023-03-23 12:14:35
3571,11076,7,2024-05-18 10:31:37
1581,10779,9,2024-11-10 03:08:06
1711,9521,10,2024-08-15 12:18:53
710,11319,9,2023-06-29 11:13:27
1237,12232,10,2024-10-08 22:00:07
938,7597,7,2025-05-27 17:07:56
4694,15346,7,2024-12-04 15:02:33
2104,3852,10,2023-04-10 08:54:16
4608,3939,3,2023-05-16 08:46:44
575,13865,10,2023-07-27 03:47:12
2214,4497,9,2025-09-07 15:31:44
1013,14157,9,2023-01-21 09:32:22
2634,7890,7,2025-10-26 02:49:01
344,14719,10,2024-12-28 21:39:40
1406,14337,8,2023-05-09 12:54:35
4784,6536,5,2025-06-26 22:38:04
1213,3608,6,2024-06-28 15:50:58
3110,13896,10,2025-08-02 05:16:25
309,1321,10,2023-10-30 05:20:03
2959,12753,9,2023-05-24 00:48:00
3659,17281,10,2023-11-24 00:11:58
59,13540,10,2024-01-19 08:26:10
815,169,10,2025-09-26 12:45:06
868,18390,3,2023-10-17 14:31:09
4588,12500,10,2023-10-05 03:37:51
3292,17646,10,2023-12-30 17:42:50
4331,13350,10,2023-12-07 08:12:49
3063,12781,9,2024-04-19 07:50:30
2112,14065,10,2023-03-18 18:40:33
4319,399,9,2026-01-01 02:14:10
3845,6028,10,2023-06-27 09:12:51
4156,5866,9,2023-12-16 15:16:49
2935,150,9,2025-08-28 16:01:41
3976,3070,6,2024-04-15 12:56:26
4392,16255,10,2025-10-22 08:48:48
4772,95,10,2024-08-17 18:08:43
2968,17436,7,2024-04-26 08:19:34
2769,13578,8,2024-03-22 06:37:45
3722,11959,10,2023-05-15 02:58:26
2856,13335,5,2023-06-22 09:53:37
2544,6068,8,2023-04-07 09:42:00
3167,12819,10,2024-01-24 16:39:23
4944,1497,9,2024-05-09 05:58:47
248,6661,9,2024-02-10 09:59:31
318,13252,9,2025-09-16 03:44:56
1983,6872,10,2024-03-20 10:53:49
24,12216,10,2024-01-18 13:18:56
4764,7862,10,2025-11-29 10:49:30
1134,7145,6,2025-05-12 00:06:13
4041,17787,10,2024-08-04 15:57:10
376,18603,10,2025-03-13 14:19:08
1472,3747,7,2023-08-30 23:17:20
4841,12244,9,2023-11-10 02:51:19
4106,16967,10,2024-05-11 11:02:46
2029,9195,3,2023-10-06 22:56:38
959,19310,10,2024-08-28 18:09:45
2458,19480,10,2024-10-10 13:06:34
3286,1930,10,2023-10-29 00:46:24
226,12831,0,2023-04-13 13:09:14
2688,10440,10,2023-12-15 21:59:54
175,14999,10,2024-09-18 09:43:47
3169,1968,9,2025-09-17 02:42:36
1565,9782,10,2024-08-24 10:06:51
2538,13253,9,2024-05-24 04:40:43
2109,1635,9,2023-08-09 08:09:38
3988,8785,5,2024-11-28 08:34:46
3858,6614,9,2025-09-03 05:51:11
2430,10740,9,2025-03-12 05:30:32
2558,7709,10,2023-08-26 13:27:09
1554,19501,9,2023-12-30 00:03:00
2662,15880,8,2024-07-10 14:55:11
39,11140,6,2023-11-01 07:59:01
1274,9353,9,2024-08-09 01:59:59
1593,1480,5,2025-07-05 22:23:40
1544,7914,8,2024-01-18 19:31:29
4138,7337,10,2025-10-19 10:26:17
3737,1499,7,2023-01-16 18:34:24
1642,18384,7,2025-06-05 16:13:54
3062,8901,9,2024-12-10 09:51:32
4691,15896,1,2023-09-24 03:17:53
1953,12617,10,2025-10-26 22:19:05
1541,5720,10,2024-01-15 03:43:51
1249,12289,4,2025-07-19 20:41:10
3724,1333,9,2023-05-30 12:14:45
3982,7271,8,2025-06-30 21:33:48
4687,13846,9,2025-06-18 12:20:47
3385,13166,10,2024-03-21 21:15:38
3539,2689,7,2024-06-22 06:11:19
1465,1715,9,2023-05-03 03:10:18
3642,17589,10,2025-01-31 10:57:20
1386,10614,10,2024-11-01 22:50:17
2703,15076,4,2025-09-16 06:35:42
1787,11196,10,2025-07-09 17:32:35
4574,15354,10,2025-09-10 12:33:58
129,17389,8,2023-07-01 05:09:41
4590,3856,9,2025-12-18 14:51:13
847,16427,10,2025-01-17 02:44:12
3495,4114,8,2024-03-31 16:35:43
3493,8226,9,2024-03-17 12:03:11
2711,14864,8,2025-06-25 04:36:24
2193,2716,10,2025-04-15 03:54:35
4543,11371,9,2023-05-04 22:21:18
4763,317,9,2024-09-23 08:14:44
4282,6979,10,2023-09-06 07:04:21
3405,15520,10,2025-03-30 04:38:54
660,18486,7,2023-06-02 16:24:20
4011,19631,5,2024-01-22 07:20:46
457,15610,10,2023-08-30 09:14:05
3621,7008,9,2025-11-11 04:09:30
1356,2819,9,2024-01-30 19:30:18
631,5501,10,2024-05-22 10:45:57
3021,951,10,2023-05-03 19:07:53
4257,11334,10,2023-02-21 07:14:29
569,4603,7,2025-02-13 02:41:52
4684,12304,10,2025-06-21 15:38:15
3238,31,7,2025-03-24 13:14:18
4288,6904,7,2024-01-05 17:16:41
4746,1640,8,2023-01-18 16:11:01
4295,6418,10,2025-06-19 02:20:17
737,7977,6,2024-10-11 05:25:24
4497,14406,7,2024-06-10 15:25:52
185,4457,10,2023-01-26 08:25:20
4475,11829,1,2025-04-18 04:03:44
3557,15482,10,2023-02-26 14:23:09
2501,16892,10,2025-06-26 21:31:12
3470,6114,8,2024-06-10 07:57:10
31,6358,7,2023-08-26 06:13:12
2769,1966,10,2025-10-03 20:23:42
3942,17387,7,2025-08-30 08:33:51
1434,1585,9,2025-10-14 03:50:28
4016,2026,8,2024-07-05 16:15:46
2150,18783,7,2023-10-30 18:00:48
1743,9618,9,2024-06-08 20:09:54
3712,13847,9,2024-12-08 09:22:53
2546,19695,1,2023-07-05 04:04:38
4866,15883,9,2023-03-04 11:48:07
3052,14577,8,2023-12-23 17:01:32
3754,18046,8,2025-10-27 07:08:04
4205,2929,9,2023-12-10 09:56:05
2116,18458,10,2025-08-05 08:47:29
1783,11323,5,2025-06-29 03:34:38
4966,8484,9,2024-02-02 03:44:19
601,18399,10,2025-04-27 05:51:47
975,14064,5,2023-07-19 13:34:45
212,18497,10,2024-09-24 21:50:25
3197,19752,5,2023-10-06 12:02:05
4383,1594,9,2025-07-14 06:19:17
367,9660,6,2025-01-09 05:46:12
532,6533,0,2023-07-23 10:07:33
618,701,10,2025-01-23 01:15:54
3289,13645,10,2025-03-06 23:10:38
1788,15426,10,2023-11-03 22:41:43
196,9129,7,2024-07-15 07:35:22
3660,14809,5,2024-05-14 10:58:23
3655,6199,10,2025-11-17 09:01:18
3355,3996,8,2025-10-29 15:20:19
1992,7472,10,2024-04-10 00:45:58
2818,1315,8,2025-05-15 16:41:35
258,8740,10,2023-04-25 00:06:22
3289,765,9,2024-11-07 02:07:58
2176,17734,9,2025-11-28 21:54:20
1000,4343,9,2025-06-06 04:26:08
138,5953,10,2024-02-09 21:47:50
2721,7320,9,2023-04-05 21:16:37
2547,12549,7,2023-11-06 05:37:44
4096,9836,10,2025-09-05 23:10:40
2290,13989,8,2025-03-13 02:58:51
4278,39,10,2023-11-14 22:19:27
1097,3614,6,2024-02-03 07:37:36
4589,1456,10,2024-06-24 16:27:48
540,15111,6,2025-01-25 11:39:13
1531,13344,10,2023-01-27 01:59:22
2876,8140,10,2024-03-17 18:26:31
872,2895,9,2025-09-23 18:50:19
4716,13254,10,2024-04-18 10:39:50
106,7782,10,2024-11-06 13:22:21
2150,5626,10,2024-05-10 12:06:00
402,18270,9,2023-01-11 19:40:32
4211,16919,10,2023-03-10 21:14:29
2967,1054,1,2025-12-20 08:51:06
970,13696,9,2024-02-24 05:29:17
231,10334,7,2025-09-18 17:01:19
857,14868,9,2023-08-26 19:02:19
1911,13962,7,2025-11-27 11:39:58
4981,12551,10,2025-05-01 05:55:17
4292,6146,2,2025-03-24 06:22:26
4121,5949,7,2024-04-25 07:01:27
2506,2808,10,2024-06-21 19:01:33
908,14158,7,2025-05-13 16:49:37
1942,7557,0,2024-05-11 05:18:13
3369,13899,8,2023-10-15 07:14:48
1801,305,9,2023-11-29 13:39:16
1922,18891,6,2025-04-14 14:42:08
3730,5225,9,2025-08-06 01:52:48
4570,15120,0,2023-06-21 20:31:57
2798,7729,9,2025-06-17 14:48:48
4282,17203,10,2024-11-30 19:22:17
4952,6696,9,2025-12-09 03:44:02
4110,15404,10,2024-05-12 10:41:45
2804,253,9,2023-01-12 12:55:22
4309,512,10,2025-05-21 00:14:39
3273,17733,10,2023-12-06 06:30:48
1752,13001,6,2025-08-07 12:06:08
2194,15309,7,2025-11-09 19:29:46
3273,6970,9,2025-11-05 16:20:10
3129,18532,5,2023-06-02 10:24:28
835,9359,9,2024-07-04 10:51:41
1342,12358,9,2023-04-30 07:02:35
4978,18125,8,2023-12-27 03:12:50
174,751,10,2023-04-12 20:18:32
4947,15546,7,2024-10-07 13:46:26
539,9855,10,2023-05-13 23:41:08
4319,743,9,2025-10-02 06:17:19
3161,19369,10,2025-10-12 08:28:50
80,177,10,2025-06-05 01:57:33
2749,11207,6,2023-02-12 14:25:28
3008,8286,10,2024-10-03 04:06:06
3304,17560,10,2023-10-04 20:09:00
536,12866,8,2025-01-30 03:48:07
4076,9578,10,2024-07-13 01:19:39
3364,8770,8,2023-05-20 09:09:15
4375,6887,9,2023-02-23 05:46:00
3120,8192,10,2025-02-02 12:47:26
4884,17416,8,2024-10-17 07:24:25
1165,14323,9,2025-05-10 05:52:26
959,382,10,2024-06-05 01:14:31
1264,14753,10,2025-07-05 11:05:23
1388,9932,8,2023-08-27 20:17:00
1458,15887,8,2025-06-23 21:58:56
4817,7202,10,2024-09-18 19:33:22
751,9746,10,2023-09-23 02:44:52
4183,14806,10,2024-10-01 08:14:59
3162,8646,9,2023-02-23 20:59:33
4953,9871,5,2024-05-30 04:30:47
3225,7516,9,2023-06-08 20:31:05
2383,6016,9,2024-01-10 05:07:45
1596,15808,7,2023-09-25 07:22:45
3654,9779,10,2023-06-06 23:20:49
4155,13267,9,2024-09-08 10:17:14
2940,8744,9,2025-07-01 14:49:03
581,985,10,2023-03-16 14:39:20
4313,440,9,2023-05-24 06:08:17
1681,8399,10,2024-07-19 08:53:29
86,3782,8,2023-02-15 02:11:14
4501,15655,10,2025-02-18 20:52:05
3415,12732,10,2025-01-02 00:53:01
415,19531,10,2023-05-30 18:20:18
4781,5473,10,2025-06-03 02:49:02
3180,12197,4,2024-04-01 08:54:04
4033,18910,7,2025-09-21 23:46:39
3556,13800,9,2023-06-30 17:18:35
857,13189,10,2025-09-04 13:18:23
3470,12510,10,2024-03-16 06:42:17
3198,1227,10,2025-11-27 06:50:25
638,7986,6,2025-05-28 22:53:13
2877,14184,10,2023-04-30 06:11:10
4681,11634,8,2023-10-21 13:28:59
3704,17958,9,2023-03-07 14:35:51
3398,904,7,2025-07-05 22:27:54
2506,13981,10,2024-06-30 07:39:53
4486,15271,8,2024-10-19 14:45:23
10,8281,9,2024-01-17 05:53:14
85,7108,9,2024-01-12 02:05:14
4093,13343,9,2025-04-09 10:04:05
1346,11009,9,2023-11-28 07:13:44
876,367,9,2023-04-22 06:19:11
4640,10135,10,2025-01-27 21:12:05
829,3080,9,2025-01-08 21:40:09
4152,16768,10,2024-03-15 20:08:38
4113,3017,6,2025-01-28 18:26:48
349,6937,7,2025-02-13 21:25:47
172,17994,7,2024-05-25 04:38:19
2301,10747,10,2025-07-22 17:13:11
1841,1654,5,2024-11-28 22:33:18
2947,15924,9,2023-05-10 02:24:12
506,3423,9,2023-10-11 13:51:22
1625,13314,5,2023-12-21 06:50:59
3306,15869,8,2025-03-31 10:24:59
3668,8926,9,2024-10-11 03:17:26
2519,13187,10,2024-07-22 22:22:21
1951,1207,8,2024-12-14 03:21:01
1986,12716,10,2025-04-14 11:18:43
3083,8929,5,2025-10-15 07:57:53
2807,14478,9,2025-01-28 11:12:05
2795,1487,10,2023-02-09 18:18:53
3267,12327,10,2023-06-22 09:54:41
4079,11960,2,2024-07-28 19:55:23
133,86,9,2024-01-10 06:59:27
1446,5666,10,2025-04-17 00:40:23
3391,168,8,2024-12-14 04:00:41
3100,5378,8,2023-07-03 19:32:38
755,15941,7,2025-03-24 20:37:38
651,15632,10,2025-05-14 19:34:27
4415,4895,9,2024-11-11 06:39:46
871,7204,10,2025-05-14 05:01:48
750,18888,9,2025-02-23 10:43:28
1132,1419,8,2025-02-25 10:58:36
1365,7749,8,2023-07-07 21:21:22
4823,2255,9,2025-08-22 22:39:53
1976,4064,8,2023-06-19 12:07:35
1477,8861,9,2025-09-13 06:13:12
1012,19647,9,2024-09-13 14:28:28
1728,9015,8,2024-05-13 08:09:24
498,8395,8,2023-07-12 02:06:32
3639,10283,10,2025-09-27 06:35:48
529,4245,7,2023-09-01 20:10:50
1969,13531,10,2024-05-04 17:54:51
309,2439,6,2024-02-28 15:14:04
13,5141,10,2024-07-27 07:29:43
3286,2070,5,2023-08-23 16:05:36
1211,15225,10,2025-09-27 00:20:14
4899,13106,9,2023-01-29 17:07:19
225,17254,10,2025-01-19 06:39:56
3725,6668,9,2025-10-03 05:06:15
3210,1079,9,2024-05-08 03:49:52
4560,12833,7,2025-10-21 18:41:17
606,2176,10,2025-05-03 23:57:36
910,4126,7,2025-01-29 16:49:56
3153,625,8,2025-06-06 23:14:40
43,10537,10,2024-09-10 18:49:07
1917,16344,9,2023-05-22 00:09:15
80,4106,10,2023-10-28 14:50:20
906,3551,8,2025-10-15 12:18:49
636,7537,10,2025-04-25 06:09:08
167,13662,10,2024-11-13 06:20:28
1486,148,10,2023-04-24 06:16:47
1496,6799,10,2024-01-28 03:17:48
3942,5787,7,2024-09-29 00:22:24
1903,17886,4,2025-02-02 15:35:47
1055,1355,8,2025-04-05 13:43:31
3300,8757,10,2023-11-18 11:59:09
3634,11011,7,2024-10-03 11:29:09
1395,18677,8,2023-12-15 14:21:26
1526,19064,5,2024-02-08 23:31:39
42,13196,9,2025-06-28 22:58:13
1227,16542,6,2023-06-25 10:17:55
275,16320,7,2024-11-02 19:27:38
2144,14970,7,2023-10-11 04:06:03
1274,6307,8,2025-07-04 11:29:26
84,7585,10,2024-09-01 19:24:02
1666,16290,10,2024-11-12 20:24:28
3212,10456,8,2023-08-09 09:48:57
4324,8224,9,2023-06-24 18:10:53
843,19968,7,2024-07-24 18:33:26
3178,16148,9,2023-11-18 09:47:27
159,2448,10,2023-01-05 21:56:20
3694,1888,7,2025-12-14 00:38:23
675,8819,6,2023-11-02 01:00:04
4665,14775,4,2025-10-24 21:45:55
238,11873,1,2024-05-25 07:28:20
3197,906,9,2024-05-15 09:16:38
1118,15001,5,2024-06-27 07:09:16
1376,17878,8,2025-07-09 00:40:31
1955,4897,9,2025-05-05 13:45:58
2254,19425,9,2024-02-13 07:34:04
2428,9860,8,2024-02-20 03:50:01
3865,12086,10,2024-03-29 00:02:13
2246,14151,9,2024-03-01 20:57:13
2738,9595,10,2025-10-28 04:21:54
4985,3103,9,2024-06-03 04:47:37
3432,12084,9,2024-09-27 12:47:19
3643,518,9,2023-09-29 12:50:54
4861,15182,5,2025-06-28 14:06:32
3312,6203,10,2024-04-20 09:18:26
3638,9884,9,2025-04-03 16:43:48
849,10303,8,2024-03-23 17:15:17
739,12568,8,2023-07-04 05:32:03
890,9196,8,2025-08-28 19:12:54
4556,10904,6,2024-08-27 03:51:41
4285,10613,10,2023-09-16 10:30:33
2992,4751,10,2024-05-13 18:56:50
4724,17712,8,2023-08-11 11:17:02
4178,18151,10,2025-10-16 03:24:07
3824,10160,7,2023-11-27 01:47:09
4260,15099,10,2024-11-01 06:29:30
455,8207,10,2024-10-03 12:55:41
717,14661,10,2024-04-20 01:15:38
4318,19267,10,2024-04-05 09:17:50
3025,9810,10,2025-02-23 10:48:37
2705,6926,8,2023-01-27 12:08:07
3340,12300,8,2024-10-19 02:14:02
1004,3108,10,2025-11-07 19:48:14
13,2007,10,2024-04-19 20:09:18
1567,14355,4,2023-09-08 16:12:36
4034,11867,9,2025-10-11 05:13:23
2777,2734,5,2023-05-21 21:26:07
3854,12168,7,2025-01-14 21:32:28
4759,17698,10,2025-03-06 10:34:46
574,1694,9,2024-08-02 04:17:45
4895,16432,8,2024-01-02 14:39:03
1174,11506,9,2024-09-27 01:28:36
