id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real
6225,1323,5,2024-09-20 18:16:19,2024-09-20 20:09:19,113,169.61581348751415
6226,3316,5,2025-04-07 21:48:20,2025-04-08 01:30:20,222,140.0272913640588
6227,2932,2,2024-07-25 07:32:32,2024-07-25 11:18:32,226,61.709354982749474
6228,578,8,2024-07-03 02:18:45,2024-07-03 03:15:45,57,71.1340853310218
6229,556,2,2023-04-01 14:54:31,2023-04-01 19:32:31,278,58.79077751744707
6230,915,8,2025-08-07 06:33:03,2025-08-07 09:32:03,179,222.7330344033122
6231,3751,8,2025-05-12 13:26:08,2025-05-12 15:36:08,130,240.59125144312634
6232,334,4,2025-05-12 22:58:33,2025-05-13 01:44:33,166,33.00455373731773
6233,4143,1,2025-11-03 02:55:34,2025-11-03 04:25:34,90,118.86036108162071
6234,2652,7,2024-07-12 17:11:33,2024-07-12 18:38:33,87,215.48474255441786
6235,4323,8,2023-09-04 07:43:27,2023-09-04 11:33:27,230,33.00708118795442
6236,3631,7,2023-06-01 05:14:25,2023-06-01 09:28:25,254,146.6821631620747
6237,4395,3,2025-06-10 22:04:26,2025-06-11 02:19:26,255,87.1993328627921
6238,4914,1,2025-04-09 14:03:40,2025-04-09 15:12:40,69,45.967474644816676
6239,4865,8,2023-09-07 05:29:16,2023-09-07 06:27:16,58,141.64394599076573
6240,1382,2,2025-07-26 14:47:28,2025-07-26 19:17:28,270,243.57080358017384
6241,1877,1,2023-02-27 07:15:24,2023-02-27 12:02:24,287,78.97918376324843
6242,4391,5,2025-01-03 23:52:28,2025-01-04 03:34:28,222,46.06133995239838
6243,888,8,2024-08-28 17:51:12,2024-08-28 19:28:12,97,45.439058626824604
6244,2528,2,2023-05-28 00:39:16,2023-05-28 01:19:16,40,38.18798682527766
6245,338,6,2025-10-15 07:33:14,2025-10-15 08:48:14,75,72.38981813730058
6246,1087,4,2023-05-08 00:59:12,2023-05-08 02:01:12,62,190.46129712155118
6247,2579,2,2025-04-01 21:36:05,2025-04-01 22:20:05,44,246.62581312816653
6248,1334,1,2023-02-08 17:11:06,2023-02-08 18:28:06,77,241.64760499879415
6249,1748,2,2025-11-30 09:33:57,2025-11-30 12:23:57,170,119.69020935364756
6250,4727,7,2025-02-27 10:49:11,2025-02-27 15:39:11,290,87.53072292993633
6251,971,7,2024-07-20 10:28:06,2024-07-20 12:45:06,137,157.74099160230153
6252,883,6,2025-01-17 07:42:41,2025-01-17 07:55:41,13,148.92787078794126
6253,3688,6,2025-01-14 04:48:10,2025-01-14 06:26:10,98,243.21202738420283
6254,3061,1,2024-11-12 17:28:35,2024-11-12 21:35:35,247,184.46056555844982
6255,2337,8,2025-12-27 05:01:38,2025-12-27 07:04:38,123,207.2511736890953
6256,4796,4,2025-05-26 07:37:38,2025-05-26 08:04:38,27,213.9911354553406
6257,3129,3,2023-07-12 18:49:41,2023-07-12 22:19:41,210,30.40317536979717
6258,3225,6,2024-07-09 07:06:04,2024-07-09 08:45:04,99,231.29019131233568
6259,3616,7,2023-08-24 05:12:40,2023-08-24 08:48:40,216,189.62344160143368
6260,3277,5,2023-10-06 22:35:50,2023-10-06 22:56:50,21,42.95264831342613
6261,3488,7,2024-05-20 07:50:54,2024-05-20 08:11:54,21,38.571012455217
6262,3826,1,2025-03-10 19:47:11,2025-03-11 00:42:11,295,81.6272044108947
6263,1495,1,2025-07-07 22:51:15,2025-07-08 02:11:15,200,217.58768662715016
6264,1397,4,2023-04-06 05:09:23,2023-04-06 07:40:23,151,176.1729822267613
6265,3626,6,2023-09-29 00:11:45,2023-09-29 04:36:45,265,154.98064094221115
6266,2402,4,2023-04-22 09:19:42,2023-04-22 10:46:42,87,202.41459783104273
6267,4228,4,2025-09-08 12:49:57,2025-09-08 15:20:57,151,195.69312487005928
6268,3609,5,2025-07-10 19:25:51,2025-07-10 22:29:51,184,74.8932454311921
6269,865,4,2024-09-19 13:01:54,2024-09-19 17:29:54,268,78.57038553604939
6270,4505,3,2023-12-28 13:02:02,2023-12-28 17:43:02,281,87.22271039409432
6271,3302,6,2024-01-30 07:59:55,2024-01-30 12:22:55,263,106.50248378733559
6272,2077,3,2025-05-31 00:16:04,2025-05-31 02:25:04,129,95.28973202417014
6273,2774,5,2024-11-02 03:44:06,2024-11-02 07:15:06,211,59.172421863116796
6274,2262,7,2023-04-29 14:17:33,2023-04-29 18:47:33,270,113.49492788085736
6275,4692,6,2023-06-20 18:56:43,2023-06-20 23:37:43,281,76.33140780394362
6276,1855,5,2024-03-20 07:06:43,2024-03-20 11:33:43,267,211.20020866052369
6277,2947,5,2023-12-23 15:36:22,2023-12-23 16:54:22,78,158.02057473993224
6278,3374,7,2023-05-22 01:59:43,2023-05-22 02:48:43,49,38.110324547804254
6279,2746,8,2024-08-27 21:25:05,2024-08-28 01:35:05,250,168.49284546784514
6280,1270,8,2023-09-13 03:44:30,2023-09-13 07:03:30,199,120.6952775888709
6281,1606,5,2025-09-27 06:09:20,2025-09-27 09:12:20,183,231.77230578073986
6282,86,2,2025-05-30 19:42:42,2025-05-30 22:31:42,169,82.44543022071119
6283,2191,8,2024-06-12 20:46:20,2024-06-13 01:45:20,299,44.33481571146506
6284,4540,1,2023-10-26 09:22:17,2023-10-26 10:34:17,72,200.3525191186222
6285,4559,5,2025-02-24 07:24:54,2025-02-24 07:59:54,35,159.02532015613173
6286,2558,8,2024-09-03 11:06:27,2024-09-03 11:58:27,52,108.26187710674729
6287,2853,8,2024-04-20 23:22:21,2024-04-21 04:14:21,292,138.32846652042508
6288,2548,4,2023-04-10 10:01:40,2023-04-10 10:29:40,28,58.41316198579314
6289,2046,4,2023-03-26 20:39:19,2023-03-27 01:26:19,287,112.4720454251739
6290,1710,7,2024-03-20 17:38:52,2024-03-20 18:44:52,66,63.338211024167734
6291,3816,4,2024-06-14 04:15:43,2024-06-14 08:36:43,261,199.0661587106181
6292,1780,8,2023-04-19 23:07:31,2023-04-20 02:36:31,209,130.95557948811182
6293,2004,3,2023-01-08 03:29:50,2023-01-08 07:27:50,238,142.451875968321
6294,3328,1,2024-02-08 04:47:26,2024-02-08 08:25:26,218,225.44188815577937
6295,874,8,2025-03-16 08:46:28,2025-03-16 09:20:28,34,122.09714372001605
6296,310,7,2025-06-17 09:40:50,2025-06-17 11:50:50,130,220.12533115813883
6297,4815,8,2025-01-31 19:35:05,2025-01-31 23:57:05,262,164.59369844473724
6298,3107,5,2024-08-22 06:23:23,2024-08-22 06:55:23,32,81.01081861918338
6299,189,8,2025-03-16 07:04:34,2025-03-16 11:13:34,249,146.06238584328275
6300,3906,5,2023-10-14 04:49:25,2023-10-14 05:43:25,54,247.83731655145928
6301,2332,4,2024-09-28 10:33:03,2024-09-28 15:28:03,295,46.988357123369
6302,4121,7,2024-02-19 23:36:35,2024-02-20 03:07:35,211,69.28780585268925
6303,75,8,2025-04-16 03:31:08,2025-04-16 04:21:08,50,206.92260862868545
6304,1641,6,2025-07-21 01:52:02,2025-07-21 02:22:02,30,60.88652273083029
6305,1881,3,2024-03-02 23:20:03,2024-03-03 01:59:03,159,152.60505286654035
6306,3960,6,2024-02-14 06:25:18,2024-02-14 09:40:18,195,195.07331548479834
6307,1658,4,2023-08-17 09:48:49,2023-08-17 13:22:49,214,39.06946019994112
6308,180,7,2024-06-20 21:08:54,2024-06-21 01:01:54,233,117.32463008228758
6309,1153,7,2023-09-25 06:45:52,2023-09-25 10:17:52,212,208.32004428318055
6310,3232,4,2023-04-07 00:22:34,2023-04-07 03:10:34,168,83.9120482763756
6311,4594,8,2024-05-02 16:56:26,2024-05-02 18:39:26,103,223.22955870194997
6312,4406,3,2024-11-15 13:02:06,2024-11-15 16:50:06,228,179.39142837551424
6313,1387,1,2023-06-25 05:26:33,2023-06-25 09:29:33,243,60.28229684858998
6314,4759,6,2023-07-17 12:01:31,2023-07-17 13:22:31,81,217.80051347029112
6315,4204,4,2023-09-26 12:52:59,2023-09-26 16:08:59,196,111.01392161937795
6316,2643,3,2025-03-23 23:56:56,2025-03-24 00:36:56,40,101.68546485148276
6317,4773,1,2024-09-13 11:22:43,2024-09-13 11:51:43,29,178.78829402427613
6318,4092,8,2023-01-18 23:12:44,2023-01-19 03:47:44,275,50.21472847665771
6319,780,5,2023-04-24 13:30:19,2023-04-24 18:03:19,273,93.11209059595389
6320,2504,2,2025-06-30 17:51:04,2025-06-30 21:50:04,239,137.54919944681524
6321,437,1,2024-01-24 10:41:56,2024-01-24 14:16:56,215,159.77002910993622
6322,825,1,2023-10-29 03:09:58,2023-10-29 07:01:58,232,134.29325455984474
6323,1986,2,2024-10-29 16:46:02,2024-10-29 18:40:02,114,56.38822722397006
6324,4057,3,2024-11-13 08:17:52,2024-11-13 11:27:52,190,247.0113921233878
6325,3068,6,2024-03-01 05:08:52,2024-03-01 07:18:52,130,113.00181825128465
6326,14,5,2024-10-15 11:14:45,2024-10-15 15:59:45,285,60.2512650443333
6327,2891,3,2024-08-19 01:48:30,2024-08-19 06:41:30,293,97.54237060595423
6328,2654,5,2025-03-20 18:03:12,2025-03-20 18:40:12,37,221.9953815825578
6329,4889,5,2025-08-05 22:16:48,2025-08-06 02:18:48,242,74.81076175983348
6330,2500,7,2024-09-21 06:55:29,2024-09-21 10:46:29,231,61.13768221482921
6331,2116,1,2025-11-28 22:01:34,2025-11-29 02:02:34,241,125.13738093039645
6332,3606,7,2023-03-12 08:42:08,2023-03-12 10:09:08,87,85.51840477346036
6333,4452,5,2025-12-02 13:33:59,2025-12-02 17:16:59,223,207.22989674245446
6334,1048,7,2025-04-01 07:54:06,2025-04-01 11:24:06,210,115.92686222249188
6335,4283,3,2024-05-17 09:37:29,2024-05-17 09:56:29,19,64.00476829572658
6336,1662,4,2024-03-11 08:30:47,2024-03-11 10:38:47,128,43.50943332729047
6337,2300,8,2023-09-07 16:18:40,2023-09-07 20:35:40,257,224.52115199758344
6338,255,1,2023-02-09 20:01:08,2023-02-09 22:30:08,149,93.81776448968637
6339,1554,4,2025-05-15 05:42:22,2025-05-15 09:40:22,238,93.72915892876539
6340,42,4,2023-03-27 06:59:05,2023-03-27 08:50:05,111,30.143410436637428
6341,3770,2,2025-05-23 23:44:26,2025-05-24 00:57:26,73,173.995349670388
6342,3507,2,2024-02-04 15:36:50,2024-02-04 18:48:50,192,39.541273996458244
6343,2005,1,2023-02-12 16:51:20,2023-02-12 18:07:20,76,111.3033459472104
6344,2885,8,2025-07-08 11:07:36,2025-07-08 11:45:36,38,122.6468347623737
6345,1790,3,2025-07-21 14:38:02,2025-07-21 19:37:02,299,94.0147237491807
6346,3924,3,2023-10-19 15:02:05,2023-10-19 18:57:05,235,59.083816500658386
6347,4385,3,2025-05-16 17:32:05,2025-05-16 20:24:05,172,44.210766694391964
6348,2485,6,2024-01-09 15:08:17,2024-01-09 17:19:17,131,195.73559409815826
6349,139,4,2023-07-08 05:16:51,2023-07-08 08:45:51,209,38.80224709755338
6350,221,3,2025-10-25 00:18:39,2025-10-25 04:42:39,264,239.7286145152658
6351,72,1,2023-09-16 19:10:01,2023-09-16 23:26:01,256,55.50933155768043
6352,1468,4,2024-09-14 23:41:49,2024-09-14 23:54:49,13,58.52708340190569
6353,4124,8,2024-11-29 05:44:48,2024-11-29 08:12:48,148,193.79534179734287
6354,2258,7,2023-04-29 10:06:29,2023-04-29 11:34:29,88,58.66547718605089
6355,831,6,2024-12-12 15:49:49,2024-12-12 17:32:49,103,78.54630929268515
6356,4155,4,2025-12-03 22:48:11,2025-12-04 02:31:11,223,99.9995873117474
6357,1723,1,2024-09-21 20:52:38,2024-09-22 00:51:38,239,154.62158264907634
6358,1150,4,2023-10-12 17:07:30,2023-10-12 17:34:30,27,127.71978099661641
6359,561,2,2025-01-13 18:12:09,2025-01-13 19:30:09,78,206.87707955862075
6360,3463,7,2025-10-20 18:23:51,2025-10-20 21:49:51,206,221.00884927040252
6361,4121,8,2024-09-21 15:37:14,2024-09-21 18:37:14,180,231.43024536981557
6362,4197,3,2023-05-14 16:47:38,2023-05-14 19:46:38,179,87.69306217271321
6363,4012,1,2024-06-30 05:49:35,2024-06-30 07:02:35,73,236.9772463543565
6364,2256,2,2024-06-21 23:05:38,2024-06-22 00:54:38,109,205.60795941487672
6365,736,1,2025-05-11 15:18:04,2025-05-11 19:40:04,262,104.33095041124226
6366,1050,1,2025-01-01 21:01:01,2025-01-01 22:48:01,107,240.5045913775553
6367,3556,4,2023-09-21 17:41:44,2023-09-21 20:49:44,188,60.558979021444884
6368,4663,4,2024-01-21 16:30:47,2024-01-21 17:52:47,82,148.20578426597066
6369,3824,7,2025-09-20 04:37:22,2025-09-20 05:24:22,47,141.69651624275414
6370,1854,8,2024-10-07 06:29:12,2024-10-07 10:48:12,259,164.7933238440013
6371,2219,2,2023-12-01 17:10:59,2023-12-01 18:33:59,83,223.7487841315205
6372,4964,2,2024-04-16 18:42:05,2024-04-16 21:57:05,195,108.33211533549913
6373,1447,2,2025-06-28 05:24:12,2025-06-28 07:45:12,141,149.62134426973205
6374,501,5,2025-04-19 22:44:13,2025-04-19 23:04:13,20,188.33030824801435
6375,3786,8,2023-10-01 18:38:00,2023-10-01 22:29:00,231,66.12867972693292
6376,1463,3,2025-11-10 12:41:04,2025-11-10 12:58:04,17,133.27218871815947
6377,2621,8,2025-04-30 15:49:28,2025-04-30 16:15:28,26,72.8670271897628
6378,718,6,2024-11-05 09:34:29,2024-11-05 09:54:29,20,106.84335039366297
6379,3566,4,2023-11-15 03:00:49,2023-11-15 06:58:49,238,154.61493527950532
6380,4227,3,2024-03-08 15:12:59,2024-03-08 15:41:59,29,57.09793701590168
6381,1356,5,2025-11-15 06:20:11,2025-11-15 08:18:11,118,242.51483228223583
6382,2931,4,2023-10-03 17:28:43,2023-10-03 21:04:43,216,248.5064058898826
6383,239,4,2025-09-14 04:49:46,2025-09-14 08:42:46,233,79.53316913875092
6384,3213,6,2023-04-27 10:42:59,2023-04-27 14:09:59,207,99.83765942614411
6385,582,7,2024-08-22 01:01:14,2024-08-22 02:28:14,87,134.3157396970313
6386,3173,2,2023-04-11 08:20:50,2023-04-11 10:53:50,153,168.95485590159896
6387,1591,8,2024-05-17 03:50:32,2024-05-17 06:37:32,167,178.29077659919847
6388,2254,5,2024-08-22 10:23:00,2024-08-22 14:17:00,234,199.8373439404192
6389,3838,6,2025-10-02 04:48:48,2025-10-02 06:33:48,105,130.99876034849615
6390,3586,5,2024-07-13 13:22:25,2024-07-13 16:52:25,210,182.92282646184574
6391,1717,3,2023-03-04 12:46:03,2023-03-04 13:04:03,18,125.67609951720263
6392,3307,5,2025-12-04 16:52:32,2025-12-04 20:32:32,220,233.34346133215203
6393,2262,3,2025-06-24 12:23:01,2025-06-24 16:17:01,234,118.6840106281952
6394,2800,8,2025-07-13 20:45:00,2025-07-14 00:51:00,246,190.23432676185712
6395,3846,1,2024-09-01 02:28:42,2024-09-01 03:16:42,48,224.66447973328013
6396,4060,2,2025-08-17 00:15:54,2025-08-17 02:22:54,127,146.95297342072647
6397,296,3,2023-09-08 00:16:01,2023-09-08 03:09:01,173,97.41465550503602
6398,3693,5,2025-03-07 03:28:54,2025-03-07 04:46:54,78,190.2582448909075
6399,3610,4,2024-05-10 23:36:28,2024-05-11 00:37:28,61,90.7033538771505
6400,4022,7,2024-09-03 23:39:31,2024-09-04 02:55:31,196,152.23727347630245
6401,284,8,2025-01-14 05:00:48,2025-01-14 09:01:48,241,102.580721727838
6402,4797,7,2025-12-30 18:21:36,2025-12-30 20:26:36,125,103.23696538288681
6403,611,1,2025-11-30 14:17:59,2025-11-30 15:59:59,102,137.2601627595447
6404,4228,1,2023-05-01 17:14:10,2023-05-01 19:55:10,161,68.88950413294327
6405,3992,6,2024-07-28 02:17:11,2024-07-28 03:25:11,68,39.39009894397645
6406,3611,3,2024-06-07 04:33:41,2024-06-07 09:21:41,288,239.0814191392225
6407,2839,2,2024-07-26 15:32:44,2024-07-26 20:11:44,279,207.59704149166757
6408,2815,8,2025-06-20 19:26:14,2025-06-20 21:13:14,107,172.00744355570302
6409,3525,3,2023-05-10 11:54:06,2023-05-10 15:07:06,193,36.78710239702848
6410,2215,3,2025-07-11 11:16:02,2025-07-11 15:29:02,253,67.38919782657706
6411,2375,6,2024-12-10 18:41:51,2024-12-10 21:06:51,145,202.05465295906095
6412,1956,8,2025-09-15 07:25:14,2025-09-15 12:01:14,276,120.1717241070891
6413,469,1,2023-12-27 10:14:04,2023-12-27 11:35:04,81,223.80432024533752
6414,3659,6,2025-05-06 15:34:15,2025-05-06 18:05:15,151,126.5952246149079
6415,895,4,2025-01-14 02:28:37,2025-01-14 03:49:37,81,211.5891398725837
6416,4169,8,2024-08-30 06:57:11,2024-08-30 11:38:11,281,58.435027696987405
6417,1451,6,2024-01-24 07:20:06,2024-01-24 08:22:06,62,229.47227383822602
6418,4727,2,2025-08-12 01:36:34,2025-08-12 04:43:34,187,126.73095584151503
6419,1941,5,2023-03-25 04:58:22,2023-03-25 09:34:22,276,57.10356798253717
6420,3059,4,2023-11-21 09:11:47,2023-11-21 09:44:47,33,89.74682060913315
6421,1556,4,2024-10-22 08:42:33,2024-10-22 09:02:33,20,34.88080772855044
6422,2578,4,2023-06-01 21:35:04,2023-06-02 00:22:04,167,154.33036402271566
6423,308,6,2024-06-22 06:03:56,2024-06-22 10:18:56,255,103.27566531703138
6424,1960,7,2025-04-22 07:04:54,2025-04-22 09:03:54,119,75.7494403051615
6425,3944,3,2025-02-13 00:34:57,2025-02-13 03:00:57,146,81.42289565357433
6426,2507,3,2023-02-22 18:47:15,2023-02-22 20:00:15,73,162.1439200467316
6427,3333,4,2025-12-14 08:21:37,2025-12-14 11:45:37,204,86.77730964864811
6428,2212,2,2024-09-18 17:01:08,2024-09-18 19:01:08,120,120.40021759530435
6429,3652,5,2023-07-23 21:16:03,2023-07-24 00:57:03,221,192.521015615958
6430,985,6,2023-03-29 05:50:55,2023-03-29 07:31:55,101,126.43614765076025
6431,3852,1,2023-12-22 11:48:15,2023-12-22 12:42:15,54,217.4830274266018
6432,2575,1,2024-10-25 04:27:08,2024-10-25 06:11:08,104,47.37814709738721
6433,3227,1,2025-10-16 03:21:08,2025-10-16 06:41:08,200,197.84586506829925
6434,4435,8,2024-10-11 06:24:13,2024-10-11 11:24:13,300,215.34371113169303
6435,1447,8,2023-10-26 11:19:09,2023-10-26 15:18:09,239,42.182230113700314
6436,1064,4,2024-01-17 22:04:23,2024-01-18 02:52:23,288,141.541660196221
6437,3998,8,2024-11-04 10:08:29,2024-11-04 11:18:29,70,143.22626484345759
6438,3391,1,2023-05-19 18:18:09,2023-05-19 20:49:09,151,229.29847699873758
6439,3337,4,2025-12-09 03:52:15,2025-12-09 07:52:15,240,125.60518236526725
6440,2340,4,2023-01-20 19:13:29,2023-01-20 23:47:29,274,239.77047156485537
6441,1861,7,2024-12-15 02:05:52,2024-12-15 03:47:52,102,224.03733294370184
6442,611,5,2023-03-30 09:21:46,2023-03-30 09:36:46,15,247.81620036863055
6443,4775,7,2023-02-20 20:32:40,2023-02-20 22:17:40,105,176.01958133195635
6444,2451,2,2024-12-07 05:49:02,2024-12-07 08:18:02,149,133.70463468443018
6445,2101,1,2025-11-29 10:18:16,2025-11-29 14:35:16,257,116.35462597422705
6446,3479,8,2024-04-22 08:34:34,2024-04-22 11:42:34,188,42.49657418477136
6447,2182,7,2024-12-13 03:32:17,2024-12-13 04:19:17,47,142.2451548171088
6448,3538,5,2023-06-30 19:22:05,2023-07-01 00:08:05,286,225.0489471474165
6449,3488,5,2024-05-26 23:30:03,2024-05-27 01:02:03,92,113.21262659777302
6450,1092,6,2025-09-08 22:59:01,2025-09-09 01:04:01,125,88.59596038523622
6451,2099,7,2025-07-16 09:51:00,2025-07-16 13:58:00,247,124.60954387587924
6452,445,1,2024-07-14 02:43:22,2024-07-14 06:41:22,238,168.48353604406208
6453,4404,1,2023-10-31 20:14:26,2023-10-31 20:39:26,25,39.334744088718985
6454,3886,3,2024-01-07 18:56:12,2024-01-07 20:23:12,87,111.17976663095914
6455,460,7,2025-10-04 02:17:10,2025-10-04 06:41:10,264,232.77052446649725
6456,4013,3,2023-04-04 15:20:14,2023-04-04 16:29:14,69,201.5273352854496
6457,627,2,2025-07-08 02:26:17,2025-07-08 04:42:17,136,167.91060892614323
6458,1282,8,2023-07-08 19:30:17,2023-07-09 00:07:17,277,38.974111455042916
6459,1015,1,2023-07-25 04:56:56,2023-07-25 07:53:56,177,66.5767130598291
6460,3277,6,2025-05-20 15:16:44,2025-05-20 16:00:44,44,168.93389465616644
6461,1333,7,2023-06-20 08:40:07,2023-06-20 13:24:07,284,222.18429426485272
6462,3601,1,2024-04-28 04:48:16,2024-04-28 08:34:16,226,178.29094382892015
6463,2049,1,2023-08-24 00:18:53,2023-08-24 05:01:53,283,144.74782815852615
6464,1121,6,2025-03-04 17:09:39,2025-03-04 19:37:39,148,124.26983433700603
6465,192,3,2024-01-12 08:05:29,2024-01-12 10:40:29,155,64.62425541809117
6466,2186,2,2025-05-13 07:27:15,2025-05-13 07:52:15,25,108.02777331405609
6467,2532,7,2025-05-29 19:09:55,2025-05-29 21:41:55,152,166.83035738011964
6468,2690,4,2025-04-19 08:48:51,2025-04-19 09:31:51,43,180.25448080288533
6469,93,5,2025-12-17 03:49:00,2025-12-17 08:48:00,299,81.8285527741499
6470,4572,6,2024-03-12 16:44:00,2024-03-12 17:59:00,75,106.15532161051381
6471,3517,6,2023-12-22 03:54:50,2023-12-22 06:40:50,166,223.64410961716638
6472,3994,6,2024-08-03 09:11:07,2024-08-03 12:00:07,169,102.92848586710859
6473,635,1,2025-06-24 05:24:11,2025-06-24 06:21:11,57,37.67981787244953
6474,2071,6,2023-12-23 17:02:49,2023-12-23 19:56:49,174,225.7624856564522
6475,89,1,2023-05-17 01:39:29,2023-05-17 06:18:29,279,239.96998334835234
6476,1180,5,2024-07-09 01:13:53,2024-07-09 01:44:53,31,153.39274576882903
6477,2606,8,2023-01-24 01:08:05,2023-01-24 01:21:05,13,138.18674467311325
6478,933,3,2023-01-07 14:32:31,2023-01-07 18:35:31,243,121.70084310961045
6479,4787,2,2024-09-29 22:00:33,2024-09-30 02:40:33,280,58.609413945288814
6480,2369,1,2023-07-21 22:17:38,2023-07-22 01:10:38,173,65.47075987540481
6481,3004,6,2024-10-01 01:16:58,2024-10-01 05:28:58,252,102.27669323780961
6482,3425,6,2023-09-07 17:38:56,2023-09-07 17:51:56,13,178.22508499501978
6483,896,7,2024-08-02 03:00:12,2024-08-02 05:24:12,144,224.21961915815953
6484,2227,4,2024-02-07 07:20:31,2024-02-07 11:02:31,222,99.6739291293543
6485,2037,7,2023-09-24 20:13:35,2023-09-24 21:52:35,99,103.84072079357931
6486,1111,2,2023-10-06 04:12:04,2023-10-06 05:45:04,93,143.6282845665842
6487,1157,6,2025-08-04 00:35:23,2025-08-04 05:11:23,276,181.80716432521848
6488,2741,1,2025-08-29 16:35:24,2025-08-29 18:28:24,113,189.07342994946026
6489,2986,5,2024-08-11 06:25:44,2024-08-11 07:38:44,73,186.0384516257557
6490,2585,5,2024-10-04 19:42:52,2024-10-04 19:54:52,12,183.03597965167828
6491,1966,4,2023-10-26 16:43:58,2023-10-26 20:40:58,237,207.5837898295007
6492,701,3,2025-12-24 02:34:10,2025-12-24 03:26:10,52,38.92316821377965
6493,803,8,2023-06-02 09:04:05,2023-06-02 13:12:05,248,99.42900128467303
6494,1681,5,2023-04-19 08:38:30,2023-04-19 10:06:30,88,134.586059595599
6495,4038,1,2023-06-28 11:47:50,2023-06-28 13:08:50,81,57.69361252751398
6496,237,1,2025-05-02 09:21:44,2025-05-02 13:13:44,232,54.19777571468332
6497,2127,2,2023-01-29 16:55:28,2023-01-29 18:09:28,74,95.50347054144422
6498,1545,4,2025-04-18 16:17:28,2025-04-18 18:47:28,150,31.021003697368002
6499,1778,6,2024-02-13 00:42:02,2024-02-13 05:34:02,292,182.6681929736476
6500,2163,1,2024-11-25 13:04:15,2024-11-25 14:09:15,65,144.40924311806907
6501,4943,6,2023-04-20 08:31:48,2023-04-20 13:04:48,273,206.65741724407735
6502,573,3,2023-09-25 00:45:34,2023-09-25 02:25:34,100,50.760677731859666
6503,2607,3,2024-12-26 00:03:54,2024-12-26 03:26:54,203,114.78165355500093
6504,2643,2,2024-04-15 08:57:10,2024-04-15 13:06:10,249,137.65333232842895
6505,1138,3,2025-02-25 10:31:12,2025-02-25 14:54:12,263,71.32524825169537
6506,4524,2,2024-06-12 02:57:11,2024-06-12 07:45:11,288,248.30828943086246
6507,4726,8,2023-03-12 16:33:14,2023-03-12 20:09:14,216,210.7655489220656
6508,1248,5,2025-03-02 00:30:01,2025-03-02 02:36:01,126,95.24973368690588
6509,749,3,2023-01-16 09:48:41,2023-01-16 12:34:41,166,222.68791610922113
6510,4262,2,2025-04-16 12:09:02,2025-04-16 13:11:02,62,61.0007993522541
6511,1282,4,2024-05-05 00:53:06,2024-05-05 03:16:06,143,100.26480361297848
6512,2827,2,2025-07-27 15:47:25,2025-07-27 19:44:25,237,236.56962747632608
6513,3392,7,2024-03-16 20:00:10,2024-03-16 22:11:10,131,124.38700924118497
6514,721,8,2023-10-14 14:36:20,2023-10-14 18:05:20,209,174.82383683357014
6515,4987,8,2023-04-16 00:41:59,2023-04-16 04:19:59,218,138.3054690426157
