id_cliente,plano,valor_mensal,cidade,estado,status,data_adesao
1712,Basico,39.9,Gomes das Flores,RO,Ativo,2026-01-13
1713,Basico,39.9,Freitas,AP,Ativo,2026-01-13
1714,Basico,39.9,Cunha da Mata,RS,Ativo,2026-01-13
1715,Basico,39.9,Cavalcanti,AC,Ativo,2026-01-13
1716,Basico,39.9,da Mata Grande,GO,Ativo,2026-01-13
1717,Premium,89.9,Porto,RR,Ativo,2026-01-13
1718,Basico,39.9,Sousa,AM,Ativo,2026-01-13
1719,Basico,39.9,Dias de Monteiro,MA,Churn,2026-01-13
1720,Basico,39.9,Moraes,PB,Ativo,2026-01-13
1721,Basico,39.9,Vargas,CE,Ativo,2026-01-13
1722,Essencial,59.9,Gonçalves,PI,Ativo,2026-01-13
1723,Premium,89.9,Martins,AM,Ativo,2026-01-13
1724,Essencial,59.9,Sousa do Oeste,PB,Ativo,2026-01-13
1725,Essencial,59.9,Fonseca do Amparo,PR,Ativo,2026-01-13
1726,Premium,89.9,Freitas,SE,Ativo,2026-01-13
1727,Basico,39.9,da Rocha,ES,Ativo,2026-01-13
1728,Basico,39.9,Marques das Pedras,MS,Ativo,2026-01-13
1729,Premium,89.9,Peixoto,RS,Ativo,2026-01-13
1730,Essencial,59.9,Andrade,BA,Ativo,2026-01-13
1731,Basico,39.9,Pinto do Amparo,AM,Churn,2026-01-13
1732,Basico,39.9,Oliveira,AP,Ativo,2026-01-13
1733,Basico,39.9,Nogueira,ES,Ativo,2026-01-13
1734,Premium,89.9,Almeida,SC,Ativo,2026-01-13
1735,Premium,89.9,Costela do Sul,PE,Ativo,2026-01-13
1736,Essencial,59.9,da Mota dos Dourados,PE,Ativo,2026-01-13
1737,Basico,39.9,da Conceição,PB,Churn,2026-01-13
1738,Essencial,59.9,Castro,PE,Ativo,2026-01-13
1739,Premium,89.9,Lopes,AP,Ativo,2026-01-13
1740,Basico,39.9,Moura da Mata,MT,Churn,2026-01-13
1741,Essencial,59.9,Camargo,RN,Ativo,2026-01-13
1742,Essencial,59.9,Siqueira,PB,Ativo,2026-01-13
1743,Basico,39.9,Câmara,SE,Ativo,2026-01-13
1744,Essencial,59.9,da Conceição das Flores,SP,Ativo,2026-01-13
1745,Premium,89.9,da Cruz,MT,Ativo,2026-01-13
1746,Premium,89.9,Rios Paulista,RJ,Ativo,2026-01-13
1747,Premium,89.9,Garcia de Goiás,AL,Churn,2026-01-13
1748,Premium,89.9,Barros,RR,Ativo,2026-01-13
1749,Essencial,59.9,Barros da Serra,RS,Ativo,2026-01-13
1750,Essencial,59.9,Costela de Monteiro,CE,Ativo,2026-01-13
1751,Premium,89.9,Lopes,AM,Ativo,2026-01-13
1752,Basico,39.9,Silveira,PI,Ativo,2026-01-13
1753,Premium,89.9,da Cruz Verde,BA,Churn,2026-01-13
1754,Premium,89.9,Mendonça de Camargo,MG,Ativo,2026-01-13
1755,Essencial,59.9,Pires,AP,Ativo,2026-01-13
1756,Basico,39.9,Duarte,PB,Ativo,2026-01-13
1757,Basico,39.9,Ribeiro,ES,Ativo,2026-01-13
1758,Essencial,59.9,Santos,BA,Ativo,2026-01-13
1759,Essencial,59.9,Nogueira das Pedras,PE,Ativo,2026-01-13
1760,Premium,89.9,Carvalho de Sá,MT,Ativo,2026-01-13
1761,Premium,89.9,da Paz,BA,Ativo,2026-01-13
1762,Premium,89.9,da Mata,MT,Ativo,2026-01-13
1763,Basico,39.9,da Mota do Amparo,AL,Ativo,2026-01-13
1764,Premium,89.9,Ramos,AL,Ativo,2026-01-13
1765,Essencial,59.9,Cavalcante,RO,Ativo,2026-01-13
1766,Premium,89.9,Barros da Mata,SE,Churn,2026-01-13
1767,Basico,39.9,da Paz,BA,Ativo,2026-01-13
1768,Premium,89.9,Ferreira,CE,Ativo,2026-01-13
1769,Essencial,59.9,Moura de Araújo,MS,Ativo,2026-01-13
1770,Basico,39.9,das Neves,MS,Ativo,2026-01-13
1771,Premium,89.9,Silva Verde,RJ,Ativo,2026-01-13
1772,Premium,89.9,Leão da Mata,BA,Ativo,2026-01-13
1773,Essencial,59.9,Dias da Mata,AL,Ativo,2026-01-13
1774,Premium,89.9,Marques do Galho,AL,Ativo,2026-01-13
1775,Basico,39.9,Melo das Flores,PE,Ativo,2026-01-13
1776,Premium,89.9,Vieira,RN,Ativo,2026-01-13
1777,Premium,89.9,Ramos do Oeste,MG,Churn,2026-01-13
1778,Premium,89.9,da Cruz de Silveira,MG,Ativo,2026-01-13
1779,Premium,89.9,Abreu da Prata,ES,Ativo,2026-01-13
1780,Essencial,59.9,Ferreira de Vieira,PA,Ativo,2026-01-13
1781,Essencial,59.9,Aragão da Serra,PB,Ativo,2026-01-13
1782,Basico,39.9,Alves,SE,Ativo,2026-01-13
1783,Premium,89.9,Brito,RR,Ativo,2026-01-13
1784,Essencial,59.9,Nascimento,RJ,Churn,2026-01-13
1785,Premium,89.9,Nunes de Albuquerque,PB,Ativo,2026-01-13
1786,Essencial,59.9,Marques,PE,Ativo,2026-01-13
1787,Premium,89.9,Martins de Porto,BA,Ativo,2026-01-13
1788,Basico,39.9,Brito,MA,Ativo,2026-01-13
1789,Basico,39.9,Gonçalves,SC,Ativo,2026-01-13
1790,Premium,89.9,Albuquerque,GO,Churn,2026-01-13
1791,Basico,39.9,Moura da Prata,RO,Churn,2026-01-13
1792,Basico,39.9,Teixeira do Oeste,MS,Ativo,2026-01-13
1793,Basico,39.9,Monteiro,RR,Ativo,2026-01-13
1794,Basico,39.9,Carvalho,PI,Ativo,2026-01-13
1795,Premium,89.9,Cassiano de Alves,MT,Ativo,2026-01-13
1796,Basico,39.9,Novaes do Campo,MA,Ativo,2026-01-13
1797,Essencial,59.9,Azevedo do Oeste,ES,Ativo,2026-01-13
1798,Basico,39.9,Sales de Vieira,AL,Ativo,2026-01-13
1799,Basico,39.9,Barros,PR,Ativo,2026-01-13
1800,Essencial,59.9,das Neves,MA,Ativo,2026-01-13
1801,Premium,89.9,Almeida,TO,Ativo,2026-01-13
1802,Basico,39.9,Duarte da Mata,CE,Ativo,2026-01-13
1803,Essencial,59.9,Vieira de Aragão,RS,Ativo,2026-01-13
1804,Premium,89.9,Correia do Norte,AC,Ativo,2026-01-13
1805,Essencial,59.9,Macedo,RJ,Ativo,2026-01-13
1806,Basico,39.9,Peixoto das Flores,BA,Ativo,2026-01-13
1807,Premium,89.9,Ferreira,MG,Ativo,2026-01-13
1808,Basico,39.9,Pereira da Prata,AC,Churn,2026-01-13
1809,Premium,89.9,Abreu Alegre,RS,Ativo,2026-01-13
1810,Basico,39.9,Barbosa,RN,Ativo,2026-01-13
1811,Premium,89.9,da Cruz do Sul,RN,Ativo,2026-01-13
1812,Basico,39.9,Porto Alegre,PA,Churn,2026-01-13
1813,Essencial,59.9,Albuquerque do Amparo,MG,Ativo,2026-01-13
1814,Premium,89.9,Pimenta,MA,Churn,2026-01-13
1815,Basico,39.9,Gomes,CE,Ativo,2026-01-13
1816,Basico,39.9,Silva,RO,Ativo,2026-01-13
1817,Premium,89.9,Freitas de Gomes,PE,Churn,2026-01-13
1818,Basico,39.9,Fonseca,SC,Ativo,2026-01-13
1819,Basico,39.9,Cassiano Grande,AM,Ativo,2026-01-13
1820,Premium,89.9,Gonçalves,GO,Ativo,2026-01-13
1821,Basico,39.9,Freitas,PR,Churn,2026-01-13
1822,Essencial,59.9,Fonseca da Praia,RS,Ativo,2026-01-13
1823,Premium,89.9,Pastor,AM,Ativo,2026-01-13
1824,Essencial,59.9,Rios,MG,Ativo,2026-01-13
1825,Basico,39.9,Peixoto do Amparo,TO,Ativo,2026-01-13
1826,Basico,39.9,Aparecida do Campo,PA,Ativo,2026-01-13
1827,Basico,39.9,Freitas do Campo,MS,Ativo,2026-01-13
1828,Basico,39.9,Pereira de da Rosa,SP,Ativo,2026-01-13
1829,Essencial,59.9,da Conceição,MT,Churn,2026-01-13
1830,Basico,39.9,Vargas,TO,Ativo,2026-01-13
1831,Basico,39.9,Marques de Melo,TO,Ativo,2026-01-13
1832,Basico,39.9,Rodrigues da Praia,DF,Ativo,2026-01-13
1833,Basico,39.9,Camargo de Goiás,GO,Ativo,2026-01-13
1834,Essencial,59.9,Cavalcanti de Minas,DF,Ativo,2026-01-13
1835,Essencial,59.9,Sales Paulista,ES,Ativo,2026-01-13
1836,Essencial,59.9,Azevedo,MG,Churn,2026-01-13
1837,Essencial,59.9,Gomes do Campo,BA,Churn,2026-01-13
1838,Basico,39.9,Barros dos Dourados,MA,Ativo,2026-01-13
1839,Premium,89.9,Rodrigues de Melo,SP,Ativo,2026-01-13
1840,Basico,39.9,Costela do Norte,PB,Ativo,2026-01-13
1841,Premium,89.9,Pinto do Sul,RN,Ativo,2026-01-13
1842,Basico,39.9,Fonseca das Pedras,PI,Ativo,2026-01-13
1843,Essencial,59.9,Souza da Praia,RO,Ativo,2026-01-13
1844,Essencial,59.9,Santos de Camargo,ES,Ativo,2026-01-13
1845,Premium,89.9,Cunha,TO,Ativo,2026-01-13
1846,Essencial,59.9,Câmara das Flores,DF,Ativo,2026-01-13
1847,Basico,39.9,Dias,SC,Churn,2026-01-13
1848,Essencial,59.9,Fonseca Alegre,AC,Ativo,2026-01-13
1849,Essencial,59.9,Monteiro de da Luz,CE,Ativo,2026-01-13
1850,Essencial,59.9,Caldeira,AL,Churn,2026-01-13
1851,Premium,89.9,Novais da Prata,PA,Ativo,2026-01-13
1852,Premium,89.9,Sampaio de Abreu,PR,Ativo,2026-01-13
1853,Basico,39.9,Santos de da Cruz,RO,Ativo,2026-01-13
1854,Essencial,59.9,Pires,PI,Churn,2026-01-13
1855,Basico,39.9,Marques da Serra,BA,Ativo,2026-01-13
1856,Basico,39.9,Costa,RN,Churn,2026-01-13
1857,Essencial,59.9,Andrade das Pedras,ES,Ativo,2026-01-13
1858,Basico,39.9,Correia de Lima,PR,Churn,2026-01-13
1859,Basico,39.9,Brito Alegre,PI,Ativo,2026-01-13
1860,Basico,39.9,Novais de Siqueira,MA,Ativo,2026-01-13
1861,Basico,39.9,Moura da Praia,BA,Ativo,2026-01-13
1862,Basico,39.9,Moura,ES,Ativo,2026-01-13
1863,Basico,39.9,Silveira da Prata,ES,Ativo,2026-01-13
1864,Premium,89.9,Garcia do Amparo,PB,Churn,2026-01-13
1865,Essencial,59.9,Pereira,PB,Ativo,2026-01-13
1866,Essencial,59.9,da Conceição,PI,Ativo,2026-01-13
1867,Premium,89.9,Ribeiro das Pedras,SC,Ativo,2026-01-13
1868,Essencial,59.9,Brito de Vasconcelos,PE,Churn,2026-01-13
1869,Basico,39.9,Gonçalves,AC,Ativo,2026-01-13
1870,Essencial,59.9,Macedo,PB,Churn,2026-01-13
1871,Premium,89.9,Marques,GO,Ativo,2026-01-13
1872,Essencial,59.9,Costela da Serra,RJ,Churn,2026-01-13
1873,Premium,89.9,Aparecida,PI,Ativo,2026-01-13
1874,Essencial,59.9,Sousa,PI,Ativo,2026-01-13
1875,Essencial,59.9,Guerra,DF,Ativo,2026-01-13
1876,Basico,39.9,Silveira do Sul,SE,Ativo,2026-01-13
1877,Basico,39.9,Farias do Sul,MA,Ativo,2026-01-13
1878,Premium,89.9,Cardoso,AM,Ativo,2026-01-13
1879,Essencial,59.9,Fonseca do Galho,RN,Ativo,2026-01-13
1880,Premium,89.9,Sampaio,MS,Ativo,2026-01-13
1881,Premium,89.9,Correia de Moura,SC,Ativo,2026-01-13
1882,Essencial,59.9,Barbosa Grande,SP,Ativo,2026-01-13
1883,Basico,39.9,Pereira,SC,Ativo,2026-01-13
1884,Essencial,59.9,Campos do Amparo,PI,Churn,2026-01-13
1885,Essencial,59.9,Sousa de Oliveira,PR,Ativo,2026-01-13
1886,Essencial,59.9,Fonseca,DF,Ativo,2026-01-13
1887,Essencial,59.9,Silva,RJ,Ativo,2026-01-13
1888,Basico,39.9,Gomes das Flores,MA,Ativo,2026-01-13
1889,Premium,89.9,Monteiro,SP,Ativo,2026-01-13
1890,Essencial,59.9,da Mota,AM,Ativo,2026-01-13
1891,Basico,39.9,Peixoto do Norte,PE,Ativo,2026-01-13
1892,Premium,89.9,Pimenta Alegre,CE,Ativo,2026-01-13
1893,Basico,39.9,Moura,GO,Ativo,2026-01-13
1894,Essencial,59.9,Carvalho das Pedras,RJ,Ativo,2026-01-13
1895,Premium,89.9,Alves das Flores,TO,Ativo,2026-01-13
1896,Essencial,59.9,Siqueira,AC,Ativo,2026-01-13
1897,Premium,89.9,Gomes,PA,Ativo,2026-01-13
1898,Essencial,59.9,Caldeira,RJ,Ativo,2026-01-13
1899,Basico,39.9,Casa Grande da Mata,AM,Churn,2026-01-13
1900,Essencial,59.9,Farias da Serra,PR,Ativo,2026-01-13
1901,Basico,39.9,Nogueira,RJ,Churn,2026-01-13
1902,Basico,39.9,Martins,RO,Ativo,2026-01-13
1903,Basico,39.9,Camargo das Pedras,SP,Ativo,2026-01-13
1904,Premium,89.9,Cunha do Sul,SC,Ativo,2026-01-13
1905,Basico,39.9,Vasconcelos,PR,Ativo,2026-01-13
1906,Essencial,59.9,da Mota,PB,Ativo,2026-01-13
1907,Essencial,59.9,Rezende Paulista,RS,Ativo,2026-01-13
1908,Essencial,59.9,das Neves,DF,Ativo,2026-01-13
1909,Essencial,59.9,Pinto,MT,Ativo,2026-01-13
1910,Basico,39.9,Andrade,RN,Ativo,2026-01-13
1911,Essencial,59.9,Novais,PR,Ativo,2026-01-13
1912,Essencial,59.9,da Rocha,MT,Ativo,2026-01-13
1913,Essencial,59.9,Borges,SP,Churn,2026-01-13
1914,Essencial,59.9,Fonseca da Mata,PI,Churn,2026-01-13
1915,Premium,89.9,da Mota,PI,Ativo,2026-01-13
1916,Essencial,59.9,Rodrigues,TO,Ativo,2026-01-13
1917,Essencial,59.9,Monteiro da Prata,BA,Ativo,2026-01-13
1918,Basico,39.9,Pereira do Norte,RR,Ativo,2026-01-13
1919,Essencial,59.9,Pires Alegre,PA,Ativo,2026-01-13
1920,Premium,89.9,da Rocha,AP,Churn,2026-01-13
1921,Basico,39.9,Campos,SC,Ativo,2026-01-13
1922,Essencial,59.9,Silveira,PA,Ativo,2026-01-13
1923,Essencial,59.9,Caldeira dos Dourados,PI,Ativo,2026-01-13
1924,Essencial,59.9,Pacheco,MA,Churn,2026-01-13
1925,Essencial,59.9,Sampaio,SP,Churn,2026-01-13
1926,Basico,39.9,Fonseca da Serra,PA,Ativo,2026-01-13
1927,Premium,89.9,Costa,SC,Ativo,2026-01-13
1928,Essencial,59.9,Macedo do Amparo,RO,Ativo,2026-01-13
1929,Basico,39.9,Monteiro,AM,Ativo,2026-01-13
1930,Premium,89.9,Aragão do Amparo,RS,Ativo,2026-01-13
1931,Basico,39.9,da Conceição da Praia,RS,Ativo,2026-01-13
1932,Essencial,59.9,Cavalcanti de Fernandes,PI,Ativo,2026-01-13
1933,Essencial,59.9,Silveira,PI,Ativo,2026-01-13
1934,Essencial,59.9,Vargas,AC,Ativo,2026-01-13
1935,Basico,39.9,Montenegro,PB,Ativo,2026-01-13
1936,Essencial,59.9,Teixeira,GO,Churn,2026-01-13
1937,Essencial,59.9,Albuquerque das Flores,RO,Churn,2026-01-13
1938,Essencial,59.9,Mendes do Norte,MT,Ativo,2026-01-13
1939,Essencial,59.9,Fernandes,RR,Ativo,2026-01-13
1940,Basico,39.9,Pires,AP,Ativo,2026-01-13
1941,Premium,89.9,Pacheco do Sul,RR,Ativo,2026-01-13
1942,Basico,39.9,Cassiano,SE,Ativo,2026-01-13
1943,Essencial,59.9,Almeida de Alves,CE,Ativo,2026-01-13
1944,Basico,39.9,Lopes do Campo,AP,Ativo,2026-01-13
1945,Premium,89.9,Casa Grande do Oeste,PA,Churn,2026-01-13
1946,Basico,39.9,Fernandes,SC,Ativo,2026-01-13
1947,Premium,89.9,Vieira da Praia,AM,Ativo,2026-01-13
1948,Premium,89.9,Cavalcante do Galho,RR,Ativo,2026-01-13
1949,Essencial,59.9,Barros Alegre,DF,Ativo,2026-01-13
1950,Basico,39.9,Vargas de Goiás,TO,Ativo,2026-01-13
1951,Premium,89.9,Vieira do Amparo,RS,Ativo,2026-01-13
1952,Basico,39.9,Sales,PA,Ativo,2026-01-13
1953,Basico,39.9,Lopes,RS,Ativo,2026-01-13
1954,Basico,39.9,Vasconcelos de Ribeiro,GO,Ativo,2026-01-13
1955,Premium,89.9,Vasconcelos de Viana,RN,Churn,2026-01-13
1956,Premium,89.9,Lopes,DF,Ativo,2026-01-13
1957,Essencial,59.9,Moreira Paulista,PE,Ativo,2026-01-13
1958,Premium,89.9,Nascimento do Oeste,BA,Ativo,2026-01-13
1959,Basico,39.9,Nogueira de Camargo,PA,Ativo,2026-01-13
1960,Basico,39.9,Borges de Montenegro,SE,Churn,2026-01-13
1961,Premium,89.9,Souza,DF,Ativo,2026-01-13
1962,Essencial,59.9,Silveira Verde,RN,Ativo,2026-01-13
1963,Premium,89.9,Dias de Minas,SP,Ativo,2026-01-13
1964,Premium,89.9,Farias,AM,Ativo,2026-01-13
1965,Essencial,59.9,Ribeiro,TO,Churn,2026-01-13
1966,Essencial,59.9,Vasconcelos da Praia,PI,Ativo,2026-01-13
1967,Essencial,59.9,Mendonça,GO,Ativo,2026-01-13
1968,Essencial,59.9,Pinto das Flores,PR,Ativo,2026-01-13
1969,Premium,89.9,Oliveira do Oeste,DF,Churn,2026-01-13
1970,Essencial,59.9,Machado das Flores,PI,Ativo,2026-01-13
1971,Essencial,59.9,das Neves,ES,Ativo,2026-01-13
1972,Basico,39.9,Nascimento,ES,Ativo,2026-01-13
1973,Essencial,59.9,Vasconcelos do Sul,PI,Churn,2026-01-13
1974,Essencial,59.9,Dias,RS,Ativo,2026-01-13
1975,Essencial,59.9,Rocha de Santos,MS,Ativo,2026-01-13
1976,Basico,39.9,Caldeira,MA,Ativo,2026-01-13
1977,Basico,39.9,Almeida Paulista,AM,Ativo,2026-01-13
1978,Essencial,59.9,da Paz,ES,Churn,2026-01-13
1979,Premium,89.9,Fernandes,PB,Ativo,2026-01-13
1980,Premium,89.9,da Mota,BA,Ativo,2026-01-13
1981,Essencial,59.9,Aparecida de Minas,PE,Ativo,2026-01-13
1982,Essencial,59.9,Costela de Minas,PR,Ativo,2026-01-13
1983,Premium,89.9,Peixoto,BA,Ativo,2026-01-13
1984,Premium,89.9,Sá do Sul,RN,Churn,2026-01-13
1985,Basico,39.9,Almeida de Goiás,BA,Churn,2026-01-13
1986,Premium,89.9,Freitas,PB,Churn,2026-01-13
1987,Premium,89.9,Jesus do Campo,PB,Ativo,2026-01-13
1988,Basico,39.9,Gomes do Campo,PB,Ativo,2026-01-13
1989,Premium,89.9,Nunes de Abreu,AL,Ativo,2026-01-13
1990,Premium,89.9,Mendonça,SP,Ativo,2026-01-13
1991,Premium,89.9,Sampaio,SC,Ativo,2026-01-13
1992,Essencial,59.9,Rocha,AL,Churn,2026-01-13
1993,Basico,39.9,Machado de Moraes,MG,Churn,2026-01-13
1994,Premium,89.9,Dias,MG,Churn,2026-01-13
1995,Essencial,59.9,Moreira,BA,Ativo,2026-01-13
1996,Basico,39.9,Cunha de Garcia,AM,Ativo,2026-01-13
1997,Premium,89.9,Moura,SC,Ativo,2026-01-13
1998,Basico,39.9,Moraes Alegre,SE,Ativo,2026-01-13
1999,Essencial,59.9,Correia do Campo,MG,Churn,2026-01-13
2000,Basico,39.9,Machado dos Dourados,TO,Ativo,2026-01-13
2001,Premium,89.9,Machado,PI,Churn,2026-01-13
2002,Premium,89.9,Costa de Sampaio,AL,Ativo,2026-01-13
2003,Essencial,59.9,Sá,MA,Ativo,2026-01-13
2004,Premium,89.9,Leão,RS,Ativo,2026-01-13
2005,Premium,89.9,Câmara da Mata,RO,Ativo,2026-01-13
2006,Premium,89.9,Dias,AL,Ativo,2026-01-13
2007,Essencial,59.9,Duarte do Norte,DF,Ativo,2026-01-13
2008,Basico,39.9,Castro das Pedras,PA,Ativo,2026-01-13
2009,Premium,89.9,da Rocha de Cavalcante,AP,Ativo,2026-01-13
2010,Essencial,59.9,Costa,CE,Ativo,2026-01-13
2011,Essencial,59.9,Duarte do Norte,SP,Ativo,2026-01-13
2012,Basico,39.9,Alves de Minas,AC,Ativo,2026-01-13
2013,Premium,89.9,Garcia,AL,Ativo,2026-01-13
2014,Basico,39.9,Rezende de Minas,BA,Ativo,2026-01-13
2015,Essencial,59.9,Correia,PE,Ativo,2026-01-13
2016,Basico,39.9,Vargas,AC,Ativo,2026-01-13
2017,Premium,89.9,Monteiro de Andrade,PA,Ativo,2026-01-13
2018,Essencial,59.9,Rodrigues da Prata,SP,Ativo,2026-01-13
2019,Essencial,59.9,Teixeira Verde,AL,Ativo,2026-01-13
2020,Basico,39.9,Nascimento de Silveira,AL,Ativo,2026-01-13
2021,Essencial,59.9,da Mota,DF,Ativo,2026-01-13
2022,Essencial,59.9,Santos de Caldeira,PA,Ativo,2026-01-13
2023,Basico,39.9,da Rosa,SC,Churn,2026-01-13
2024,Premium,89.9,Cunha,MG,Ativo,2026-01-13
2025,Basico,39.9,Nunes,RO,Churn,2026-01-13
2026,Premium,89.9,Rezende,DF,Ativo,2026-01-13
2027,Essencial,59.9,Pires,SC,Ativo,2026-01-13
2028,Basico,39.9,da Cruz,SC,Churn,2026-01-13
2029,Basico,39.9,Duarte do Sul,RN,Ativo,2026-01-13
2030,Basico,39.9,Caldeira de Goiás,TO,Ativo,2026-01-13
2031,Premium,89.9,Alves de Moura,MS,Ativo,2026-01-13
2032,Essencial,59.9,Montenegro da Praia,GO,Ativo,2026-01-13
2033,Essencial,59.9,Câmara do Norte,AP,Ativo,2026-01-13
2034,Essencial,59.9,Borges do Oeste,RR,Churn,2026-01-13
2035,Basico,39.9,Vargas de da Costa,PR,Ativo,2026-01-13
2036,Essencial,59.9,Gonçalves,PA,Churn,2026-01-13
2037,Essencial,59.9,Nunes,MG,Ativo,2026-01-13
2038,Premium,89.9,Sousa,RJ,Ativo,2026-01-13
2039,Premium,89.9,Pastor,RS,Ativo,2026-01-13
2040,Premium,89.9,Guerra,PE,Ativo,2026-01-13
2041,Basico,39.9,Sousa,BA,Ativo,2026-01-13
2042,Basico,39.9,Santos,TO,Ativo,2026-01-13
2043,Premium,89.9,Duarte,RR,Ativo,2026-01-13
2044,Premium,89.9,Pires,MT,Ativo,2026-01-13
2045,Basico,39.9,Peixoto de Ramos,SC,Ativo,2026-01-13
2046,Essencial,59.9,Guerra das Pedras,AM,Ativo,2026-01-13
2047,Premium,89.9,Dias do Sul,SP,Ativo,2026-01-13
2048,Basico,39.9,da Rosa,PR,Churn,2026-01-13
2049,Basico,39.9,Marques,MS,Ativo,2026-01-13
2050,Premium,89.9,Santos,AM,Ativo,2026-01-13
2051,Basico,39.9,da Rosa,PR,Churn,2026-01-13
2052,Premium,89.9,Monteiro,PE,Ativo,2026-01-13
2053,Basico,39.9,Viana,PE,Churn,2026-01-13
2054,Premium,89.9,Fogaça Grande,PA,Ativo,2026-01-13
2055,Essencial,59.9,Vargas,AP,Ativo,2026-01-13
2056,Essencial,59.9,Cardoso do Campo,SE,Ativo,2026-01-13
2057,Basico,39.9,Moura,PA,Ativo,2026-01-13
2058,Basico,39.9,da Mota,MT,Ativo,2026-01-13
2059,Essencial,59.9,Ferreira das Flores,RR,Ativo,2026-01-13
2060,Basico,39.9,Monteiro,AM,Churn,2026-01-13
2061,Essencial,59.9,Albuquerque,SC,Ativo,2026-01-13
2062,Basico,39.9,da Costa Verde,SP,Ativo,2026-01-13
2063,Premium,89.9,Cavalcante,CE,Ativo,2026-01-13
2064,Essencial,59.9,Ribeiro,SP,Ativo,2026-01-13
2065,Basico,39.9,Pires,BA,Ativo,2026-01-13
2066,Basico,39.9,Monteiro,RJ,Ativo,2026-01-13
2067,Premium,89.9,Aragão Alegre,MG,Ativo,2026-01-13
2068,Basico,39.9,Cavalcanti,PI,Churn,2026-01-13
2069,Premium,89.9,Freitas,PB,Ativo,2026-01-13
2070,Basico,39.9,Fogaça,PE,Ativo,2026-01-13
2071,Basico,39.9,Cavalcanti de Goiás,SC,Ativo,2026-01-13
2072,Premium,89.9,Silva,MG,Ativo,2026-01-13
2073,Basico,39.9,Azevedo,TO,Ativo,2026-01-13
2074,Basico,39.9,Pastor do Amparo,RO,Ativo,2026-01-13
2075,Essencial,59.9,Ramos de Minas,RO,Churn,2026-01-13
2076,Basico,39.9,Nunes,PA,Ativo,2026-01-13
2077,Basico,39.9,Silveira Alegre,PI,Churn,2026-01-13
2078,Premium,89.9,Pastor,PI,Ativo,2026-01-13
2079,Premium,89.9,Rocha dos Dourados,PA,Ativo,2026-01-13
2080,Premium,89.9,Dias,SE,Ativo,2026-01-13
2081,Basico,39.9,Aragão,DF,Ativo,2026-01-13
2082,Basico,39.9,Nascimento,PR,Ativo,2026-01-13
2083,Basico,39.9,Rios,MA,Churn,2026-01-13
2084,Essencial,59.9,Gomes do Amparo,CE,Ativo,2026-01-13
2085,Premium,89.9,da Cruz,SC,Ativo,2026-01-13
2086,Premium,89.9,Novais,PE,Ativo,2026-01-13
2087,Essencial,59.9,da Mata do Galho,SP,Ativo,2026-01-13
2088,Essencial,59.9,da Costa de Goiás,AM,Ativo,2026-01-13
2089,Premium,89.9,Gomes de Freitas,RR,Churn,2026-01-13
2090,Basico,39.9,Lopes Alegre,BA,Ativo,2026-01-13
2091,Premium,89.9,Sales dos Dourados,AP,Ativo,2026-01-13
2092,Essencial,59.9,da Mota de Correia,SE,Ativo,2026-01-13
2093,Essencial,59.9,da Luz,AP,Ativo,2026-01-13
2094,Essencial,59.9,Novaes,GO,Churn,2026-01-13
2095,Premium,89.9,Casa Grande,MT,Ativo,2026-01-13
2096,Basico,39.9,Macedo da Prata,MA,Ativo,2026-01-13
2097,Basico,39.9,da Conceição,PE,Ativo,2026-01-13
2098,Basico,39.9,Nunes do Galho,ES,Ativo,2026-01-13
2099,Essencial,59.9,Sousa,RS,Churn,2026-01-13
2100,Basico,39.9,Ramos da Serra,SE,Ativo,2026-01-13
2101,Essencial,59.9,Garcia de Farias,AC,Ativo,2026-01-13
2102,Premium,89.9,Cavalcanti Paulista,AL,Ativo,2026-01-13
2103,Basico,39.9,Cirino da Praia,MT,Ativo,2026-01-13
2104,Basico,39.9,Abreu,ES,Ativo,2026-01-13
2105,Basico,39.9,da Mata,MG,Ativo,2026-01-13
2106,Essencial,59.9,Cavalcante,PR,Ativo,2026-01-13
2107,Basico,39.9,Caldeira da Mata,SC,Ativo,2026-01-13
2108,Premium,89.9,Marques,RJ,Churn,2026-01-13
2109,Essencial,59.9,Almeida,ES,Ativo,2026-01-13
2110,Essencial,59.9,Nunes,SC,Ativo,2026-01-13
2111,Premium,89.9,Leão de Brito,MG,Ativo,2026-01-13
2112,Premium,89.9,Gonçalves do Sul,AL,Ativo,2026-01-13
2113,Basico,39.9,Casa Grande do Galho,RR,Ativo,2026-01-13
2114,Essencial,59.9,Melo,RJ,Ativo,2026-01-13
2115,Essencial,59.9,Rodrigues de da Cruz,AP,Ativo,2026-01-13
2116,Premium,89.9,Monteiro das Flores,BA,Ativo,2026-01-13
2117,Basico,39.9,Martins de Vieira,MT,Ativo,2026-01-13
2118,Basico,39.9,Farias do Amparo,RN,Churn,2026-01-13
2119,Premium,89.9,Silveira,BA,Ativo,2026-01-13
2120,Premium,89.9,Silva do Galho,MA,Ativo,2026-01-13
2121,Premium,89.9,Sampaio dos Dourados,PA,Ativo,2026-01-13
2122,Essencial,59.9,Rodrigues,GO,Ativo,2026-01-13
2123,Essencial,59.9,Almeida Grande,ES,Churn,2026-01-13
2124,Premium,89.9,Moreira das Pedras,CE,Churn,2026-01-13
2125,Basico,39.9,Gomes Verde,CE,Churn,2026-01-13
2126,Basico,39.9,Marques,AC,Ativo,2026-01-13
