id_cliente,id_atendimento,nota_nps,data_pesquisa,categoria
4631,1359,10,2025-01-23 03:41:58,Jurídico
1855,6276,9,2024-03-21 11:33:43,Benefícios
3951,9443,10,2025-01-08 23:54:22,Seguro
1597,3395,10,2025-03-22 15:12:12,Seguro
3119,17656,9,2024-11-20 11:23:20,Benefícios
1581,2256,8,2023-03-19 21:33:59,Seguro
2658,3503,10,2025-04-26 08:06:23,Pet
742,5082,10,2025-08-07 13:23:49,Automotivo
4045,5585,10,2024-01-15 02:13:45,Benefícios
4521,6642,4,2023-07-18 06:11:40,Seguro
3816,6291,9,2024-06-15 08:36:43,Saúde
4620,9361,7,2024-11-01 14:29:55,Benefícios
1158,12033,10,2024-06-13 10:19:21,Jurídico
1865,10629,10,2024-02-13 02:42:02,Jurídico
4024,11403,10,2023-01-17 08:33:10,Jurídico
1009,5928,4,2023-03-17 16:57:06,Jurídico
4337,7933,10,2023-06-27 21:19:13,Saúde
4336,16893,7,2023-09-06 12:35:29,Pet
863,8273,10,2024-03-24 07:01:36,Seguro
2518,15608,6,2025-07-03 09:38:01,Benefícios
4322,13819,6,2023-09-19 13:40:23,Residencial
4678,5654,10,2023-03-16 17:59:57,Pet
320,14782,5,2025-08-21 23:48:50,Seguro
1087,6246,8,2023-05-09 02:01:12,Saúde
2636,15594,9,2024-09-12 01:08:12,Residencial
3815,5573,10,2025-02-19 10:01:58,Saúde
669,4319,10,2023-12-08 13:13:33,Benefícios
2323,50,9,2024-11-10 16:48:51,Jurídico
2430,9493,8,2024-08-19 23:47:08,Pet
1535,8172,7,2025-09-01 11:23:08,Saúde
3936,6625,8,2025-06-11 05:04:08,Saúde
2412,6632,9,2024-07-30 06:33:00,Jurídico
2083,4161,10,2025-01-09 13:39:25,Saúde
45,8654,9,2024-06-14 07:41:09,Saúde
1142,7104,8,2025-05-01 02:31:53,Seguro
317,1304,10,2024-12-17 15:50:50,Seguro
1905,18987,8,2023-06-06 05:17:07,Jurídico
253,17337,10,2025-07-27 21:31:00,Saúde
1417,16184,10,2023-12-12 15:42:42,Jurídico
4628,17142,10,2023-12-25 05:15:05,Saúde
1214,9255,10,2024-12-07 04:30:05,Benefícios
3929,19314,6,2025-09-27 16:47:46,Residencial
1780,6292,10,2023-04-21 02:36:31,Jurídico
1558,16052,9,2023-10-27 02:15:34,Benefícios
4773,15497,10,2024-01-12 09:39:01,Pet
3247,427,10,2025-10-11 05:16:02,Saúde
4774,16825,9,2025-04-30 14:22:07,Saúde
3884,9223,7,2025-10-22 21:29:18,Automotivo
4343,7661,10,2023-01-21 23:31:34,Pet
4112,16754,10,2025-01-26 15:26:59,Pet
3686,14317,9,2025-07-16 19:40:30,Seguro
2586,4374,9,2024-07-23 18:26:30,Automotivo
3809,14251,9,2024-02-09 04:29:44,Pet
632,15474,10,2024-05-25 21:08:28,Automotivo
2350,18674,10,2025-04-17 04:59:22,Saúde
125,8687,9,2025-06-07 18:11:25,Jurídico
1647,14261,8,2024-12-28 04:11:28,Jurídico
4049,17984,9,2023-07-22 06:27:56,Automotivo
3158,10539,10,2025-01-29 18:44:16,Saúde
4546,19926,10,2024-11-11 03:14:57,Saúde
1884,3959,6,2025-04-20 08:19:19,Benefícios
2152,6734,6,2023-07-22 09:10:32,Residencial
3819,11430,10,2023-05-06 06:04:55,Seguro
2883,15151,8,2025-07-24 07:26:26,Pet
2627,9661,9,2025-11-10 00:49:18,Automotivo
2261,55,6,2024-12-30 16:26:42,Benefícios
2981,8252,8,2023-12-05 09:01:34,Residencial
244,18524,2,2024-08-16 23:01:41,Saúde
4736,19970,10,2024-07-16 06:51:25,Saúde
3322,14953,10,2025-12-21 09:51:48,Saúde
4310,402,4,2023-12-03 18:36:05,Jurídico
3835,4990,10,2025-05-18 13:20:19,Seguro
696,13474,0,2024-07-24 15:16:38,Residencial
469,3078,9,2023-08-05 16:51:23,Seguro
1945,5961,10,2024-09-28 07:35:55,Pet
535,12800,10,2023-05-11 11:23:58,Automotivo
4792,19538,6,2025-07-04 03:45:56,Saúde
1410,3430,9,2023-04-19 04:51:59,Jurídico
3232,14375,5,2024-09-07 07:04:06,Saúde
127,4439,9,2024-09-07 15:01:13,Saúde
277,18597,8,2025-10-15 16:23:32,Saúde
4133,11083,10,2023-04-27 05:03:21,Benefícios
4245,1723,5,2024-05-26 17:10:04,Pet
4751,9232,9,2023-11-28 12:23:16,Seguro
2083,665,9,2025-04-14 17:52:46,Seguro
451,16496,8,2023-08-03 07:14:34,Residencial
3986,14923,10,2023-07-28 22:00:34,Saúde
457,13577,10,2023-06-12 22:58:53,Seguro
333,7345,9,2024-03-04 03:42:35,Residencial
1450,18866,9,2025-09-23 19:34:33,Pet
4028,5810,9,2023-01-19 03:26:09,Saúde
1469,18364,10,2025-01-14 16:13:06,Benefícios
3432,16789,8,2025-09-29 14:42:24,Pet
4956,4848,7,2023-11-10 06:31:32,Saúde
644,5567,10,2023-04-06 23:36:39,Jurídico
3481,16338,9,2023-11-30 20:14:16,Pet
4937,15209,9,2024-04-15 10:01:20,Benefícios
1191,12065,9,2024-10-27 09:28:53,Residencial
4021,9677,9,2024-04-05 02:28:31,Saúde
4034,8426,6,2024-07-12 11:28:32,Pet
2288,19280,10,2023-03-03 09:10:58,Residencial
893,7018,7,2024-10-22 04:09:07,Pet
2750,7677,9,2024-09-04 08:46:29,Residencial
2949,8239,9,2024-03-04 20:44:08,Residencial
4838,10019,3,2025-04-05 02:58:29,Automotivo
917,18276,6,2024-09-04 07:10:51,Benefícios
487,609,10,2025-12-05 03:54:02,Saúde
4137,4703,9,2024-03-05 01:56:13,Jurídico
663,16951,10,2023-04-17 13:02:38,Saúde
1790,20,8,2023-06-14 18:40:13,Benefícios
4363,16109,10,2025-02-17 03:52:57,Saúde
1038,8716,10,2024-06-07 02:06:43,Saúde
3698,7746,6,2024-02-26 04:22:59,Seguro
2466,18163,10,2024-11-10 05:56:19,Automotivo
2005,10810,9,2025-12-10 22:05:00,Pet
957,19189,9,2025-08-24 20:46:59,Residencial
4176,3048,10,2023-07-21 23:00:24,Residencial
529,17066,10,2024-05-08 18:44:36,Benefícios
1098,2488,7,2025-06-15 06:35:56,Jurídico
814,7809,10,2024-08-13 05:13:29,Seguro
3779,14612,10,2024-04-29 18:03:39,Benefícios
4056,14440,9,2025-06-07 07:39:07,Pet
1488,14800,8,2025-10-01 14:28:17,Saúde
1881,11380,10,2023-12-18 10:18:37,Automotivo
4477,14512,8,2025-10-01 19:13:38,Saúde
459,5144,10,2025-07-08 02:36:07,Residencial
3098,15164,10,2024-04-11 13:56:16,Benefícios
4898,4141,9,2023-08-02 15:10:43,Jurídico
3036,3980,1,2023-06-15 19:06:52,Automotivo
1880,12386,10,2023-09-11 02:08:38,Residencial
1040,8587,8,2023-04-14 13:42:16,Automotivo
3539,11214,10,2025-09-20 08:33:47,Jurídico
598,13807,10,2025-08-19 10:26:19,Pet
778,13206,9,2024-06-02 09:33:40,Benefícios
2409,12798,9,2024-04-06 17:57:44,Pet
1465,6542,9,2024-08-24 01:41:58,Benefícios
2477,2959,2,2024-05-07 01:08:26,Saúde
4860,14627,10,2025-08-19 21:30:43,Saúde
3092,7898,5,2025-10-26 19:47:30,Pet
1839,14254,10,2024-10-02 05:15:45,Jurídico
2401,6877,8,2023-06-18 01:33:16,Saúde
685,17967,8,2023-06-15 01:05:33,Jurídico
3139,19617,10,2023-03-04 08:14:28,Automotivo
316,13134,8,2024-09-22 17:41:12,Saúde
1770,14357,10,2024-11-19 17:31:41,Pet
4524,17319,10,2023-11-21 23:35:15,Saúde
4952,12418,7,2024-06-11 00:33:17,Automotivo
2045,16489,8,2025-03-12 23:46:32,Jurídico
4980,11765,9,2024-07-27 07:25:35,Jurídico
3002,12754,10,2023-09-17 19:10:32,Seguro
4276,1984,10,2025-09-30 15:43:33,Seguro
423,8410,9,2025-04-05 02:54:07,Saúde
1790,18446,10,2023-10-07 05:46:12,Automotivo
3091,4116,9,2025-08-15 05:40:37,Automotivo
4676,4489,8,2024-09-08 17:13:39,Jurídico
4549,15542,7,2023-05-23 20:01:07,Automotivo
1600,6024,10,2023-04-27 04:22:17,Saúde
4352,7794,9,2023-05-10 00:18:18,Saúde
926,658,9,2023-06-12 21:43:07,Seguro
4957,13516,10,2024-08-25 08:34:54,Automotivo
1334,752,10,2024-03-10 16:36:20,Jurídico
2505,2082,10,2023-11-25 07:18:17,Automotivo
1215,12218,8,2024-09-07 16:35:43,Saúde
1255,6062,10,2025-11-08 20:25:32,Saúde
2813,3342,8,2024-07-04 13:18:18,Saúde
2880,13038,6,2024-01-30 13:17:56,Pet
1037,844,9,2023-11-28 05:55:33,Saúde
3943,12759,9,2024-10-11 11:58:54,Benefícios
222,15288,10,2023-01-29 17:30:34,Seguro
1081,13563,9,2023-10-29 01:36:18,Saúde
4426,10679,9,2025-11-11 20:42:38,Jurídico
4478,15131,8,2025-12-02 10:35:40,Residencial
1672,10839,10,2024-04-28 04:17:23,Seguro
3985,19159,6,2025-07-10 21:09:05,Seguro
2369,3512,10,2024-05-23 15:44:07,Benefícios
2626,17256,9,2023-01-14 12:46:18,Automotivo
2570,11772,8,2025-04-21 10:51:45,Residencial
842,554,9,2023-12-31 16:21:33,Saúde
1765,19216,7,2024-03-30 20:32:07,Automotivo
218,5884,10,2025-07-19 14:13:49,Saúde
119,12120,9,2023-10-22 19:54:47,Jurídico
135,15840,8,2025-05-15 01:14:26,Jurídico
4796,11099,9,2025-03-31 13:36:40,Saúde
3898,577,9,2025-06-22 12:21:18,Residencial
437,6875,10,2024-02-20 15:55:57,Seguro
4560,4462,8,2023-04-01 05:23:31,Benefícios
1797,14786,10,2024-03-30 05:34:12,Saúde
553,48,6,2023-07-23 22:40:06,Pet
3609,6268,10,2025-07-11 22:29:51,Benefícios
3740,7579,8,2023-07-04 23:59:39,Benefícios
2688,8553,10,2023-05-08 20:13:23,Seguro
1983,15299,10,2024-08-01 13:40:41,Jurídico
2519,4853,9,2025-01-03 14:35:32,Pet
4754,17390,10,2023-04-20 22:01:45,Seguro
973,1216,7,2023-06-14 02:38:01,Jurídico
4748,18320,8,2025-05-27 02:55:30,Jurídico
61,1945,8,2025-12-16 01:28:14,Benefícios
4717,16433,6,2023-02-05 20:38:38,Benefícios
49,1451,9,2025-08-15 05:13:41,Saúde
4599,16748,8,2025-07-29 07:12:23,Saúde
4616,5227,7,2023-08-30 02:31:49,Jurídico
482,15175,2,2025-07-03 20:00:40,Jurídico
1101,5047,10,2025-11-15 01:36:54,Residencial
2287,2404,10,2024-08-21 20:32:26,Seguro
2393,10665,10,2023-05-16 04:24:14,Automotivo
1721,13859,10,2024-11-30 18:27:55,Residencial
41,10437,10,2024-08-06 14:08:04,Residencial
4766,18245,3,2024-11-21 05:07:39,Residencial
1905,14322,9,2024-11-18 15:42:11,Residencial
1424,15779,8,2023-04-20 06:21:19,Saúde
3117,3705,9,2025-10-23 18:11:22,Seguro
4798,2169,10,2025-06-12 04:18:35,Saúde
2732,8787,9,2024-05-11 16:14:26,Seguro
3383,9827,8,2024-04-27 03:02:44,Seguro
3988,19246,8,2024-05-29 19:45:53,Automotivo
2707,6174,10,2023-12-13 05:39:12,Seguro
4464,14087,7,2024-08-03 00:26:46,Automotivo
2620,10610,10,2025-10-05 05:51:38,Saúde
2476,15413,8,2023-04-12 21:20:21,Residencial
341,12702,10,2024-09-06 09:12:49,Jurídico
2588,15158,9,2025-12-12 10:21:48,Seguro
1064,1214,10,2023-12-19 06:29:00,Jurídico
4753,16926,9,2025-05-13 04:37:23,Jurídico
3698,6671,3,2025-11-06 05:14:32,Jurídico
3963,13023,7,2024-07-03 13:23:13,Automotivo
4,17971,9,2024-04-09 08:12:32,Residencial
3570,4875,10,2024-04-08 14:21:22,Saúde
2536,5460,10,2024-06-20 11:47:06,Pet
4985,16063,4,2023-03-21 18:08:20,Benefícios
2274,3208,10,2024-11-22 22:52:55,Seguro
591,4931,8,2024-12-06 05:38:15,Saúde
419,3354,10,2024-12-31 08:04:07,Saúde
1889,745,10,2025-04-30 16:42:46,Automotivo
2280,10328,10,2024-02-19 23:42:21,Automotivo
4692,5372,9,2024-02-27 23:06:23,Saúde
2490,9627,9,2024-10-23 07:32:35,Residencial
45,18185,9,2023-12-06 01:27:10,Saúde
406,18137,1,2025-01-24 22:39:09,Jurídico
429,17183,8,2023-10-14 02:06:49,Saúde
554,4446,6,2023-04-27 01:32:34,Automotivo
2664,4402,9,2024-02-05 03:34:42,Jurídico
2139,18734,10,2025-05-26 17:10:42,Jurídico
2432,3624,6,2023-01-25 02:57:03,Automotivo
3221,16636,10,2023-12-01 10:51:38,Seguro
4467,730,5,2024-10-03 17:01:28,Saúde
963,4548,10,2023-11-30 21:12:01,Benefícios
2172,1641,6,2023-08-25 07:44:31,Seguro
3889,14922,10,2023-10-01 20:16:52,Residencial
1662,14100,8,2023-11-02 03:16:55,Seguro
4066,12646,3,2023-09-29 13:16:33,Saúde
3309,543,10,2023-02-23 20:32:53,Benefícios
1533,18281,5,2023-02-16 02:31:28,Jurídico
65,12117,10,2023-06-12 14:36:37,Benefícios
613,9004,10,2023-06-09 15:44:54,Seguro
1865,147,5,2023-12-03 23:58:30,Automotivo
2391,3483,10,2024-01-24 02:36:04,Seguro
1765,19847,9,2023-02-09 16:35:35,Residencial
1132,242,9,2025-08-17 05:41:26,Automotivo
3904,7503,2,2024-04-09 03:15:16,Pet
2254,9809,6,2025-12-05 15:49:48,Benefícios
748,18654,8,2025-09-23 03:50:47,Jurídico
4362,11189,10,2024-11-19 17:11:42,Automotivo
2367,10300,7,2023-11-21 08:11:56,Saúde
2145,1953,8,2025-09-29 03:44:39,Automotivo
4373,5228,9,2025-06-01 09:05:58,Saúde
640,12061,8,2023-02-12 22:12:46,Automotivo
2045,1595,7,2023-09-12 22:29:07,Residencial
2348,17353,10,2023-04-27 20:07:57,Benefícios
1723,3920,7,2025-02-18 13:10:39,Seguro
806,5461,0,2023-09-01 20:10:56,Benefícios
1942,9431,7,2024-03-31 02:53:22,Jurídico
1004,19541,8,2023-10-10 07:56:52,Pet
4137,14439,9,2023-03-26 09:45:46,Seguro
4941,8823,10,2025-02-28 03:44:58,Saúde
3298,13689,9,2023-09-25 01:41:26,Residencial
1302,15844,10,2025-07-06 18:57:01,Residencial
2149,2079,7,2024-04-13 02:52:29,Pet
1794,16122,5,2025-09-24 07:20:11,Automotivo
3106,9478,8,2025-01-09 02:34:35,Automotivo
78,14285,0,2025-10-10 10:46:17,Saúde
1773,7781,4,2023-08-13 12:17:22,Saúde
2148,16492,4,2025-12-04 15:28:05,Pet
4346,1,10,2024-07-03 06:08:33,Saúde
2215,6410,10,2025-07-12 15:29:02,Saúde
255,8761,10,2024-11-15 21:24:55,Automotivo
1345,10194,4,2023-08-21 05:54:57,Residencial
1538,12355,10,2023-03-10 12:16:08,Benefícios
2740,2145,9,2024-03-18 20:08:06,Saúde
4778,18279,10,2023-06-29 05:55:14,Automotivo
1536,7950,2,2023-10-18 05:00:00,Saúde
4420,15757,10,2025-11-05 05:29:18,Saúde
3893,13955,8,2023-12-16 19:16:34,Residencial
285,2067,10,2024-04-06 13:59:31,Saúde
1948,13031,10,2023-05-09 20:40:55,Pet
328,6892,9,2023-02-14 17:40:30,Pet
4078,3504,9,2024-05-19 12:34:55,Saúde
3599,2272,4,2025-01-28 22:39:28,Benefícios
3861,7328,10,2025-01-11 19:43:16,Pet
3581,5469,8,2025-05-18 07:12:39,Seguro
3714,3269,0,2023-01-19 01:27:32,Seguro
3133,16058,8,2024-02-14 02:40:48,Seguro
69,6138,9,2023-10-29 02:23:11,Benefícios
1759,12054,9,2024-09-10 02:56:37,Saúde
3398,5305,6,2024-11-19 21:44:03,Benefícios
2154,14419,6,2024-03-26 15:55:48,Residencial
512,19684,7,2025-02-28 22:26:16,Saúde
4911,15316,10,2024-06-08 21:34:16,Automotivo
2697,8701,9,2024-08-21 00:37:29,Jurídico
936,7222,4,2024-04-22 05:24:26,Residencial
4684,6662,9,2025-03-01 00:16:15,Seguro
4702,12240,6,2025-07-24 17:24:42,Residencial
3520,4823,10,2025-11-09 12:26:09,Seguro
1327,18350,10,2023-05-22 23:51:34,Saúde
4445,6665,10,2023-03-09 12:26:56,Benefícios
2269,3422,7,2023-04-13 13:06:56,Seguro
3070,9072,9,2025-09-14 10:58:22,Benefícios
2462,19626,9,2024-02-27 19:46:51,Pet
1995,19281,10,2024-06-20 12:12:50,Seguro
935,19325,7,2023-08-22 06:54:57,Seguro
3879,4253,10,2024-05-05 12:15:36,Automotivo
2048,16428,10,2023-02-22 16:04:56,Pet
721,17604,10,2025-04-25 01:46:40,Benefícios
843,9339,10,2024-10-06 11:24:50,Seguro
1330,12760,9,2024-12-04 10:20:38,Benefícios
563,17486,10,2024-12-25 02:25:39,Pet
3802,16266,10,2023-11-22 21:14:01,Saúde
569,3994,9,2025-12-09 17:09:48,Benefícios
4142,6613,9,2023-01-17 17:11:35,Automotivo
1865,12650,5,2024-11-08 05:54:48,Pet
989,8162,9,2023-01-03 14:43:18,Automotivo
1620,3657,6,2023-11-03 06:47:43,Saúde
3631,6236,9,2023-06-02 09:28:25,Seguro
4144,11649,8,2025-02-01 03:14:04,Saúde
47,6069,10,2023-08-08 15:25:43,Seguro
1395,7302,8,2025-04-15 05:08:52,Seguro
1736,7277,7,2024-06-09 20:58:56,Pet
1254,4721,2,2024-01-15 04:33:38,Jurídico
4977,1176,9,2023-05-19 03:51:48,Pet
4527,10520,9,2024-02-29 18:02:32,Saúde
2614,14579,6,2023-06-22 18:26:07,Jurídico
1096,12607,10,2024-07-17 21:32:35,Pet
2362,14573,8,2023-05-24 19:23:08,Saúde
3715,4886,8,2023-08-19 11:12:19,Benefícios
793,4872,9,2024-06-23 04:43:50,Saúde
3885,13974,9,2025-03-18 01:52:45,Automotivo
820,19758,7,2023-09-03 18:24:47,Pet
4214,10558,10,2024-03-28 17:04:50,Residencial
2466,8508,10,2025-06-25 16:37:48,Jurídico
4661,16656,1,2024-02-25 00:40:31,Benefícios
803,14075,9,2024-03-05 23:07:43,Benefícios
500,7287,10,2025-10-31 12:51:37,Saúde
4368,16843,10,2024-02-18 13:46:11,Saúde
460,8375,9,2023-05-28 16:30:18,Saúde
1127,8847,10,2023-06-21 21:23:01,Jurídico
3744,4768,6,2024-04-12 06:50:44,Automotivo
644,13975,10,2023-10-31 12:37:56,Benefícios
2281,4606,4,2024-06-08 04:37:34,Saúde
169,8844,6,2025-06-21 05:09:48,Automotivo
1991,5380,7,2025-04-23 18:02:28,Benefícios
2091,1167,9,2024-04-30 22:43:55,Jurídico
3181,6587,10,2024-03-06 04:30:47,Residencial
2241,7570,8,2025-07-07 05:00:18,Residencial
496,3858,8,2025-07-14 22:54:37,Saúde
4876,9503,8,2023-08-10 11:38:52,Seguro
379,8159,7,2024-01-29 03:55:20,Seguro
4112,6813,7,2023-07-12 09:35:47,Saúde
2434,5853,10,2024-09-26 22:38:27,Residencial
3680,1784,10,2025-10-05 23:40:39,Automotivo
4288,1414,2,2024-06-23 17:46:30,Residencial
232,1131,8,2023-01-31 11:48:41,Pet
4166,3278,10,2024-06-25 20:40:24,Residencial
3761,8632,7,2024-09-02 07:01:16,Pet
4782,13620,8,2024-07-19 07:54:52,Residencial
3208,13691,10,2025-04-07 15:24:59,Automotivo
3704,7999,10,2024-12-13 10:20:33,Saúde
3843,18114,8,2023-04-20 04:57:58,Residencial
1723,10511,6,2024-02-07 14:38:54,Pet
1122,1622,10,2023-06-27 22:47:05,Seguro
1565,5129,8,2023-04-16 22:05:52,Pet
2022,9423,0,2023-08-22 07:56:32,Jurídico
501,6935,6,2023-07-26 00:46:34,Automotivo
3337,13934,10,2025-12-10 10:29:47,Automotivo
4474,18065,10,2023-04-13 00:09:48,Saúde
3149,7874,10,2024-07-25 04:09:19,Pet
544,10561,10,2023-03-08 04:56:46,Jurídico
4814,5036,8,2024-12-15 15:16:43,Benefícios
2880,16198,9,2024-12-10 14:54:33,Jurídico
904,8381,10,2024-05-12 23:28:45,Residencial
1229,19414,9,2023-08-26 05:55:27,Seguro
4126,13612,9,2023-09-02 22:24:54,Seguro
3165,3911,9,2023-06-11 01:28:19,Seguro
1506,11902,9,2025-11-04 22:14:48,Residencial
1284,12540,10,2023-12-21 17:15:35,Seguro
4418,9332,10,2025-12-14 09:11:49,Seguro
3346,16097,8,2023-01-16 22:27:58,Jurídico
231,9244,9,2024-11-30 10:14:52,Saúde
4341,14740,8,2025-12-14 08:00:44,Benefícios
2828,5733,6,2024-01-26 08:29:09,Pet
4202,5027,9,2024-10-23 20:24:54,Residencial
377,10155,6,2023-10-13 06:11:38,Residencial
4449,16383,8,2023-10-07 19:19:16,Saúde
4489,4401,8,2025-05-31 16:57:55,Benefícios
3341,17446,9,2023-12-09 03:51:30,Saúde
1559,14680,10,2024-01-02 05:52:04,Pet
1356,15377,4,2024-07-01 21:42:25,Saúde
1913,15895,0,2025-09-25 22:12:39,Pet
1803,9453,9,2024-09-02 23:15:24,Saúde
447,7686,9,2023-06-04 17:56:21,Benefícios
886,12483,10,2024-07-19 08:57:34,Jurídico
58,7116,7,2023-09-06 15:42:56,Seguro
241,9139,10,2024-12-18 21:11:39,Benefícios
4341,13154,5,2024-12-16 06:00:49,Automotivo
587,9781,10,2023-09-26 13:14:19,Benefícios
2736,15894,9,2024-03-07 15:09:17,Saúde
595,19276,10,2024-01-02 06:53:44,Saúde
2561,8786,6,2025-03-30 16:26:15,Jurídico
1481,8080,10,2025-04-14 04:13:37,Saúde
4754,9395,7,2025-01-13 13:30:10,Saúde
1368,14256,7,2023-02-22 16:39:02,Automotivo
3063,19629,7,2023-05-07 10:22:03,Benefícios
3381,17926,5,2023-08-23 02:52:31,Saúde
1374,13299,10,2024-07-10 12:28:15,Seguro
1470,5606,10,2024-05-11 12:34:55,Benefícios
147,10870,7,2025-08-26 05:07:22,Jurídico
964,7357,9,2025-10-02 08:23:41,Pet
1443,18005,8,2023-01-25 05:35:29,Seguro
2679,7221,8,2025-05-02 09:06:39,Benefícios
1955,484,10,2023-03-26 02:21:59,Jurídico
1518,19135,3,2025-08-02 15:15:19,Residencial
4142,1316,6,2023-05-08 21:05:51,Automotivo
4346,3016,10,2024-12-09 14:20:57,Saúde
1861,13440,6,2024-01-04 06:26:50,Pet
4481,18576,7,2023-07-06 23:52:56,Saúde
1736,9098,10,2024-09-09 06:21:53,Saúde
4588,12770,10,2025-12-26 22:48:46,Saúde
1619,9900,6,2023-02-05 23:50:06,Seguro
4585,4227,9,2025-02-14 14:30:33,Jurídico
1891,18404,4,2023-02-17 17:56:50,Seguro
457,18676,9,2023-11-09 13:24:46,Residencial
987,16006,10,2025-04-21 07:45:30,Saúde
3628,2486,7,2023-07-11 00:01:18,Residencial
1302,18433,10,2023-02-17 09:52:12,Jurídico
3894,8666,10,2023-04-04 08:05:34,Seguro
4723,19589,9,2025-06-08 07:39:29,Residencial
2268,10216,6,2023-11-08 14:27:53,Pet
3931,908,10,2025-12-30 19:57:19,Saúde
889,1577,9,2023-01-27 07:35:08,Automotivo
2030,14176,9,2024-12-26 13:02:03,Pet
196,14884,10,2023-05-06 03:21:09,Jurídico
55,10361,8,2024-12-16 07:23:00,Saúde
4412,1340,4,2023-02-14 21:13:23,Saúde
2499,11721,2,2024-04-19 16:03:44,Saúde
4992,15858,7,2024-08-19 11:27:44,Residencial
3799,8686,9,2025-10-25 06:42:58,Jurídico
1241,5385,9,2024-06-03 18:50:53,Jurídico
2790,18833,6,2025-11-12 18:01:56,Saúde
3102,6133,8,2024-02-29 10:05:27,Saúde
4205,11161,9,2025-02-09 05:19:22,Saúde
2098,1990,0,2024-01-16 09:21:43,Jurídico
2891,14726,10,2024-03-12 07:57:54,Jurídico
1168,7062,10,2025-06-02 03:59:21,Benefícios
2948,16777,10,2023-08-24 05:02:23,Saúde
1875,15793,1,2025-05-16 02:08:00,Benefícios
4729,16093,6,2023-08-27 03:25:58,Jurídico
3061,6873,10,2024-08-30 17:35:34,Benefícios
3422,15256,9,2023-04-08 14:04:35,Pet
2254,4986,10,2025-05-05 22:02:02,Saúde
1356,14817,9,2024-05-21 19:37:43,Seguro
2340,122,7,2024-10-19 09:58:02,Residencial
4948,2610,7,2023-06-26 11:03:03,Residencial
506,15868,8,2024-05-20 07:55:24,Saúde
1479,19512,10,2024-07-08 02:15:00,Automotivo
828,15759,8,2024-06-02 07:55:06,Benefícios
3950,6219,0,2024-06-03 18:52:34,Seguro
4038,7173,6,2024-07-16 09:13:16,Saúde
4234,13458,9,2024-12-21 11:16:15,Saúde
3520,954,9,2025-10-17 15:15:25,Seguro
3210,16367,9,2024-01-21 14:33:54,Seguro
3538,16692,6,2024-03-28 14:06:33,Jurídico
4672,4194,10,2024-06-04 16:15:21,Benefícios
3226,6699,9,2024-03-17 13:09:19,Pet
1127,15495,9,2025-03-31 14:35:02,Automotivo
2040,8158,9,2024-07-22 19:29:05,Benefícios
1094,4822,10,2023-01-11 21:40:25,Benefícios
1779,10326,10,2023-08-16 00:55:24,Automotivo
1481,11766,10,2025-05-19 01:19:42,Jurídico
2861,2541,2,2023-04-10 13:43:15,Saúde
4319,5307,9,2023-07-10 03:28:29,Benefícios
3763,1271,7,2024-03-24 23:41:43,Benefícios
4694,5246,9,2024-03-10 23:38:46,Saúde
500,16291,9,2024-01-19 23:27:57,Automotivo
1485,1692,7,2024-01-08 13:49:48,Saúde
2009,19669,8,2023-09-01 22:17:47,Benefícios
4174,18051,10,2023-11-25 17:28:56,Benefícios
895,16161,7,2025-07-26 21:12:37,Benefícios
4712,2728,7,2024-06-14 08:43:21,Pet
3012,9602,8,2025-08-16 01:59:02,Saúde
728,18617,10,2025-03-03 11:31:43,Seguro
3434,14432,10,2025-09-06 07:51:03,Seguro
4851,13766,8,2024-01-22 16:39:22,Jurídico
1511,14069,9,2024-10-16 17:57:56,Pet
944,2975,8,2024-04-29 20:42:23,Pet
1549,7370,8,2023-12-20 05:02:52,Saúde
822,7975,8,2024-10-02 06:49:57,Saúde
3155,17185,9,2024-04-08 04:32:09,Jurídico
2689,2046,9,2023-10-09 13:08:54,Pet
3529,4978,7,2024-10-04 04:36:21,Pet
857,7122,10,2025-07-28 18:39:19,Pet
1767,13632,9,2024-06-23 18:43:42,Residencial
1674,15547,6,2025-07-23 07:05:46,Jurídico
4334,2737,9,2024-11-12 06:50:20,Saúde
3758,17585,10,2023-11-07 07:49:49,Seguro
2910,1209,10,2024-05-02 01:40:14,Pet
1607,17061,9,2025-07-03 03:31:54,Saúde
668,8328,10,2025-12-17 09:32:42,Residencial
1365,6849,8,2024-11-19 01:35:02,Residencial
4260,14637,7,2024-06-14 11:24:23,Pet
4424,10419,10,2024-03-07 18:33:25,Seguro
1463,10600,9,2025-10-19 04:57:39,Seguro
4292,15506,7,2023-05-23 00:06:53,Saúde
1995,13069,8,2025-05-21 05:45:11,Saúde
4727,1091,7,2025-10-08 05:56:13,Saúde
149,3121,9,2023-10-08 20:40:46,Seguro
2801,12767,10,2025-09-21 14:19:02,Residencial
2916,10481,8,2025-03-31 22:01:09,Benefícios
212,11545,10,2025-07-27 13:47:52,Residencial
3870,1534,8,2023-06-15 00:51:37,Automotivo
3815,8064,6,2025-03-31 01:56:17,Benefícios
618,1412,10,2023-12-25 16:51:33,Residencial
1164,9991,5,2023-06-24 03:36:51,Residencial
3398,7922,5,2025-11-06 21:22:06,Seguro
3186,3201,8,2024-04-27 05:19:51,Automotivo
3954,11051,1,2025-01-15 13:54:59,Automotivo
4164,2615,9,2025-12-31 16:30:51,Seguro
160,13720,5,2025-05-02 14:54:22,Residencial
86,16934,10,2025-07-05 12:10:27,Automotivo
430,2547,10,2025-07-06 06:55:54,Seguro
