id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real,sla_real_min,ano,mes,plano,categoria
4147,4048,2,2024-04-17 23:50:45,2024-04-18 01:52:45,122,197.5809948973114,122.0,2024,4,Premium,Automotivo
4148,1041,1,2025-06-11 03:57:45,2025-06-11 08:43:45,286,63.401792089094734,286.0,2025,6,Essencial,Residencial
4149,13,1,2023-06-12 19:32:51,2023-06-12 20:28:51,56,175.5698881692242,56.0,2023,6,Basico,Residencial
4150,1217,2,2024-07-08 08:46:19,2024-07-08 08:59:19,13,134.6462586722597,13.0,2024,7,Basico,Automotivo
4151,1765,1,2024-07-13 20:29:15,2024-07-13 23:49:15,200,113.40404977478364,200.0,2024,7,Essencial,Residencial
4152,252,2,2023-09-12 15:52:24,2023-09-12 19:42:24,230,98.25815415320844,230.0,2023,9,Premium,Automotivo
4153,623,3,2023-03-09 02:50:16,2023-03-09 04:59:16,129,38.43754717582749,129.0,2023,3,Essencial,Saúde
4154,1529,7,2025-03-03 00:07:55,2025-03-03 03:25:55,198,129.1484847951571,198.0,2025,3,Premium,Seguro
4155,3661,1,2025-09-27 09:55:55,2025-09-27 10:58:55,63,244.16923654768777,63.0,2025,9,Basico,Residencial
4156,4996,7,2023-07-31 12:23:53,2023-07-31 16:26:53,243,210.80620839369385,243.0,2023,7,Essencial,Seguro
4157,166,4,2024-08-08 17:41:45,2024-08-08 20:36:45,175,152.80742665005982,175.0,2024,8,Basico,Saúde
4158,4132,5,2024-02-16 08:04:26,2024-02-16 12:00:26,236,63.7519732763308,236.0,2024,2,Essencial,Benefícios
4159,2496,4,2023-09-23 16:40:52,2023-09-23 20:29:52,229,96.67654656272197,229.0,2023,9,Basico,Saúde
4160,1034,7,2023-07-10 17:02:08,2023-07-10 21:55:08,293,232.41618663322637,293.0,2023,7,Basico,Seguro
4161,2083,4,2025-01-08 10:10:25,2025-01-08 13:39:25,209,54.50214590047389,209.0,2025,1,Basico,Saúde
4162,3612,4,2024-05-08 23:02:30,2024-05-09 01:17:30,135,167.35454700768946,135.0,2024,5,Essencial,Saúde
4163,3240,7,2024-06-05 14:46:33,2024-06-05 18:13:33,207,125.4755670388117,207.0,2024,6,Premium,Seguro
4164,1820,8,2024-02-16 15:41:45,2024-02-16 19:32:45,231,209.892607302251,231.0,2024,2,Premium,Jurídico
4165,1389,1,2024-01-27 04:06:15,2024-01-27 08:28:15,262,197.61719606895232,262.0,2024,1,Basico,Residencial
4166,3170,4,2025-04-24 19:16:32,2025-04-24 20:14:32,58,140.36172429754475,58.0,2025,4,Basico,Saúde
4167,1680,6,2025-11-23 11:17:12,2025-11-23 13:19:12,122,62.15050085617924,122.0,2025,11,Essencial,Pet
4168,3010,4,2025-07-03 19:06:51,2025-07-03 22:48:51,222,240.87157932467304,222.0,2025,7,Basico,Saúde
4169,1256,8,2025-05-23 05:00:09,2025-05-23 05:39:09,39,195.4207295970243,39.0,2025,5,Premium,Jurídico
4170,2091,4,2024-03-28 15:21:45,2024-03-28 18:42:45,201,162.13280729440947,201.0,2024,3,Premium,Saúde
4171,4135,4,2023-09-18 16:43:47,2023-09-18 19:21:47,158,118.87669656701868,158.0,2023,9,Basico,Saúde
4172,1931,1,2025-12-30 13:56:54,2025-12-30 15:19:54,83,116.93524352594784,83.0,2025,12,Basico,Residencial
4173,592,7,2023-03-12 13:35:00,2023-03-12 15:21:00,106,58.98309762879264,106.0,2023,3,Premium,Seguro
4174,2920,5,2024-12-20 16:32:01,2024-12-20 16:48:01,16,108.3512633690358,16.0,2024,12,Basico,Benefícios
4175,4499,2,2025-02-13 16:19:19,2025-02-13 17:35:19,76,101.0626311761809,76.0,2025,2,Essencial,Automotivo
4176,1523,6,2024-07-22 09:59:01,2024-07-22 14:44:01,285,157.00682613528073,285.0,2024,7,Premium,Pet
4177,1783,8,2023-10-30 02:53:14,2023-10-30 06:50:14,237,199.87654259720705,237.0,2023,10,Premium,Jurídico
4178,127,2,2025-04-18 16:27:50,2025-04-18 16:56:50,29,181.87614097095863,29.0,2025,4,Basico,Automotivo
4179,4145,3,2025-12-05 10:30:40,2025-12-05 12:43:40,133,110.11398864353228,133.0,2025,12,Basico,Saúde
4180,1586,1,2024-10-18 02:35:37,2024-10-18 07:11:37,276,66.26857311339505,276.0,2024,10,Essencial,Residencial
4181,1552,2,2023-09-11 06:49:33,2023-09-11 10:43:33,234,235.23257039689364,234.0,2023,9,Premium,Automotivo
4182,2036,2,2025-05-19 07:06:00,2025-05-19 07:37:00,31,185.0639348094664,31.0,2025,5,Essencial,Automotivo
4183,3892,2,2024-03-28 14:28:23,2024-03-28 15:23:23,55,208.9857454766344,55.0,2024,3,Premium,Automotivo
4184,520,3,2023-07-27 17:42:02,2023-07-27 20:33:02,171,195.87961517198485,171.0,2023,7,Basico,Saúde
4185,3091,3,2025-10-02 12:48:39,2025-10-02 17:05:39,257,103.5241048285669,257.0,2025,10,Premium,Saúde
4186,3780,2,2024-05-14 02:21:44,2024-05-14 06:36:44,255,93.63499806077829,255.0,2024,5,Basico,Automotivo
4187,2457,6,2024-07-29 00:47:54,2024-07-29 01:51:54,64,51.51377772958192,64.0,2024,7,Basico,Pet
4188,2203,7,2023-08-15 01:28:39,2023-08-15 02:47:39,79,122.29827425576728,79.0,2023,8,Premium,Seguro
4189,1004,1,2025-11-30 08:36:15,2025-11-30 11:10:15,154,155.86029911487202,154.0,2025,11,Premium,Residencial
4190,3211,4,2024-08-19 00:37:03,2024-08-19 03:54:03,197,57.11925140264704,197.0,2024,8,Basico,Saúde
4191,1973,6,2023-07-26 07:22:28,2023-07-26 10:18:28,176,169.5979255280867,176.0,2023,7,Essencial,Pet
4192,1803,6,2023-04-08 22:28:06,2023-04-09 02:22:06,234,166.57252007190482,234.0,2023,4,Essencial,Pet
4193,2500,5,2023-09-16 21:37:38,2023-09-17 00:41:38,184,45.4250950646731,184.0,2023,9,Essencial,Benefícios
4194,4672,5,2024-06-03 15:04:21,2024-06-03 16:15:21,71,92.35220761803656,71.0,2024,6,Essencial,Benefícios
4195,4462,4,2023-07-12 14:38:46,2023-07-12 17:56:46,198,86.76770799574882,198.0,2023,7,Essencial,Saúde
4196,445,8,2024-01-29 10:18:01,2024-01-29 10:49:01,31,143.834574312793,31.0,2024,1,Premium,Jurídico
4197,308,3,2023-06-22 12:31:43,2023-06-22 14:44:43,133,246.83554045221493,133.0,2023,6,Premium,Saúde
4198,4532,7,2023-02-03 20:26:34,2023-02-03 20:40:34,14,36.7752171198754,14.0,2023,2,Basico,Seguro
4199,1171,8,2024-04-28 12:54:49,2024-04-28 17:03:49,249,152.26095637164698,249.0,2024,4,Basico,Jurídico
4200,3666,8,2025-05-27 17:59:52,2025-05-27 22:37:52,278,244.24754468934495,278.0,2025,5,Basico,Jurídico
4201,3674,7,2024-01-15 00:10:59,2024-01-15 03:18:59,188,58.67196653712018,188.0,2024,1,Basico,Seguro
4202,1488,8,2025-07-08 17:25:19,2025-07-08 21:15:19,230,61.18097255533014,230.0,2025,7,Basico,Jurídico
4203,2864,8,2024-10-15 12:11:40,2024-10-15 12:58:40,47,228.2881587789344,47.0,2024,10,Essencial,Jurídico
4204,2399,2,2024-01-17 21:35:34,2024-01-18 01:59:34,264,110.50378200107002,264.0,2024,1,Basico,Automotivo
4205,2393,8,2023-09-10 00:01:59,2023-09-10 01:41:59,100,73.65084923706226,100.0,2023,9,Premium,Jurídico
4206,3413,3,2025-03-19 05:53:06,2025-03-19 09:43:06,230,92.36394249429009,230.0,2025,3,Premium,Saúde
4207,3781,4,2025-03-19 07:44:53,2025-03-19 10:50:53,186,41.78675672538729,186.0,2025,3,Basico,Saúde
4208,393,1,2024-04-19 01:01:13,2024-04-19 02:08:13,67,183.8795302943769,67.0,2024,4,Basico,Residencial
4209,785,1,2023-02-21 20:31:32,2023-02-21 20:59:32,28,168.49157975092098,28.0,2023,2,Premium,Residencial
4210,1954,2,2025-05-02 20:06:57,2025-05-02 21:26:57,80,112.01790286189686,80.0,2025,5,Basico,Automotivo
4211,3109,5,2025-07-23 06:51:07,2025-07-23 07:50:07,59,38.18056372808871,59.0,2025,7,Premium,Benefícios
4212,4963,1,2025-07-21 08:53:44,2025-07-21 11:30:44,157,112.41983944403758,157.0,2025,7,Premium,Residencial
4213,845,8,2024-09-18 12:21:54,2024-09-18 16:34:54,253,204.0525368117208,253.0,2024,9,Basico,Jurídico
4214,1904,2,2023-01-13 15:16:55,2023-01-13 16:31:55,75,33.72254160123548,75.0,2023,1,Premium,Automotivo
4215,4868,5,2024-08-31 15:05:43,2024-08-31 19:39:43,274,200.6741093466753,274.0,2024,8,Basico,Benefícios
4216,3034,7,2025-12-29 12:08:25,2025-12-29 13:23:25,75,128.7140493385847,75.0,2025,12,Essencial,Seguro
4217,3423,7,2024-12-26 13:01:18,2024-12-26 14:54:18,113,174.91219164884637,113.0,2024,12,Basico,Seguro
4218,2268,6,2024-04-13 22:02:06,2024-04-13 22:30:06,28,206.92812273369003,28.0,2024,4,Essencial,Pet
4219,3736,5,2023-10-03 18:40:15,2023-10-03 23:11:15,271,153.82986647902425,271.0,2023,10,Premium,Benefícios
4220,3848,2,2024-05-08 05:14:27,2024-05-08 09:08:27,234,179.0030838773801,234.0,2024,5,Basico,Automotivo
4221,4113,2,2024-12-20 20:37:28,2024-12-20 23:12:28,155,221.64436915521543,155.0,2024,12,Basico,Automotivo
4222,3153,6,2025-06-26 09:23:45,2025-06-26 12:06:45,163,58.17081222189388,163.0,2025,6,Premium,Pet
4223,1017,5,2023-02-17 01:54:01,2023-02-17 05:28:01,214,89.06415038204597,214.0,2023,2,Basico,Benefícios
4224,4237,1,2023-08-12 18:59:44,2023-08-12 21:52:44,173,46.98669395533419,173.0,2023,8,Essencial,Residencial
4225,3481,7,2024-04-20 07:13:39,2024-04-20 11:21:39,248,224.83067237764192,248.0,2024,4,Basico,Seguro
4226,4398,1,2023-04-28 11:29:33,2023-04-28 13:43:33,134,86.54761912163893,134.0,2023,4,Premium,Residencial
4227,4585,8,2025-02-13 10:58:33,2025-02-13 14:30:33,212,123.00160793304448,212.0,2025,2,Premium,Jurídico
4228,1713,6,2024-08-14 12:23:42,2024-08-14 17:23:42,300,178.9887086302902,300.0,2024,8,Basico,Pet
4229,1590,8,2023-12-27 21:51:02,2023-12-28 01:54:02,243,111.6268292781291,243.0,2023,12,Basico,Jurídico
4230,2010,2,2023-06-24 18:39:54,2023-06-24 19:14:54,35,163.22192562298252,35.0,2023,6,Essencial,Automotivo
4231,958,3,2023-10-09 14:53:12,2023-10-09 16:21:12,88,230.01115642027435,88.0,2023,10,Essencial,Saúde
4232,1292,4,2024-07-08 04:18:12,2024-07-08 06:00:12,102,55.94010658870923,102.0,2024,7,Basico,Saúde
4233,4696,8,2023-06-12 04:33:14,2023-06-12 09:16:14,283,232.51406062292787,283.0,2023,6,Essencial,Jurídico
4234,2947,2,2024-07-10 10:14:03,2024-07-10 14:44:03,270,43.22921313779575,270.0,2024,7,Essencial,Automotivo
4235,4396,1,2025-02-18 23:45:40,2025-02-19 04:16:40,271,68.88210663718273,271.0,2025,2,Essencial,Residencial
4236,150,3,2023-10-29 01:15:25,2023-10-29 02:36:25,81,101.07704676867476,81.0,2023,10,Basico,Saúde
4237,1424,7,2023-03-03 03:26:04,2023-03-03 08:09:04,283,160.52026701836368,283.0,2023,3,Basico,Seguro
4238,2467,7,2023-08-02 02:33:01,2023-08-02 06:06:01,213,108.74105438639326,213.0,2023,8,Essencial,Seguro
4239,2444,4,2023-08-17 12:22:43,2023-08-17 16:17:43,235,129.49258507653093,235.0,2023,8,Basico,Saúde
4240,4340,6,2024-05-22 17:55:11,2024-05-22 19:14:11,79,225.452626752888,79.0,2024,5,Basico,Pet
4241,2064,3,2025-09-28 15:25:42,2025-09-28 18:09:42,164,224.8733536598263,164.0,2025,9,Essencial,Saúde
4242,143,8,2023-08-02 19:10:49,2023-08-02 20:48:49,98,104.8925316403718,98.0,2023,8,Basico,Jurídico
4243,4025,7,2024-03-09 08:04:00,2024-03-09 09:12:00,68,106.9850643477274,68.0,2024,3,Essencial,Seguro
4244,539,5,2024-08-22 01:30:35,2024-08-22 05:48:35,258,184.75556058994096,258.0,2024,8,Essencial,Benefícios
4245,2234,5,2024-11-03 10:27:26,2024-11-03 13:18:26,171,170.42795986430332,171.0,2024,11,Essencial,Benefícios
4246,2166,1,2025-01-20 18:59:32,2025-01-20 22:49:32,230,231.96595614574116,230.0,2025,1,Essencial,Residencial
4247,3714,6,2024-03-15 12:38:50,2024-03-15 13:01:50,23,182.94196159409796,23.0,2024,3,Premium,Pet
4248,1992,8,2025-12-06 15:18:21,2025-12-06 15:37:21,19,200.119361445653,19.0,2025,12,Essencial,Jurídico
4249,202,4,2024-12-13 09:08:28,2024-12-13 10:39:28,91,143.6630532610767,91.0,2024,12,Essencial,Saúde
4250,3416,1,2025-07-02 11:18:08,2025-07-02 12:07:08,49,84.55315193336038,49.0,2025,7,Basico,Residencial
4251,2093,5,2025-08-05 08:25:10,2025-08-05 09:34:10,69,229.2632493733129,69.0,2025,8,Essencial,Benefícios
4252,2941,7,2024-12-15 09:48:19,2024-12-15 12:27:19,159,78.54210043844728,159.0,2024,12,Premium,Seguro
4253,3879,2,2024-05-04 07:38:36,2024-05-04 12:15:36,277,58.81921139600039,277.0,2024,5,Essencial,Automotivo
4254,1544,5,2025-05-02 23:02:00,2025-05-03 00:31:00,89,141.48423996895943,89.0,2025,5,Essencial,Benefícios
4255,1011,5,2025-12-20 16:24:03,2025-12-20 19:23:03,179,151.7856608198349,179.0,2025,12,Essencial,Benefícios
4256,147,6,2025-02-08 07:53:53,2025-02-08 10:12:53,139,50.606107261638165,139.0,2025,2,Premium,Pet
4257,4411,3,2025-06-19 14:36:19,2025-06-19 19:01:19,265,131.161064800789,265.0,2025,6,Basico,Saúde
4258,693,8,2025-09-11 23:27:19,2025-09-12 03:58:19,271,62.43220795205299,271.0,2025,9,Essencial,Jurídico
4259,3170,6,2023-07-21 14:42:00,2023-07-21 16:47:00,125,97.43298736881812,125.0,2023,7,Basico,Pet
4260,3859,7,2025-01-22 19:30:31,2025-01-22 20:05:31,35,95.44118016917288,35.0,2025,1,Essencial,Seguro
4261,58,8,2023-08-13 07:56:36,2023-08-13 08:16:36,20,72.60524257226838,20.0,2023,8,Basico,Jurídico
4262,3988,3,2023-10-25 08:03:44,2023-10-25 11:35:44,212,50.71885128093062,212.0,2023,10,Premium,Saúde
4263,4719,4,2024-11-27 13:46:08,2024-11-27 17:06:08,200,153.5755839820563,200.0,2024,11,Basico,Saúde
4264,4537,6,2025-11-16 00:39:33,2025-11-16 04:09:33,210,167.82764942002163,210.0,2025,11,Premium,Pet
4265,3089,7,2024-08-23 07:33:22,2024-08-23 12:15:22,282,46.89598198757032,282.0,2024,8,Premium,Seguro
4266,4971,4,2024-02-27 18:01:07,2024-02-27 22:36:07,275,196.77230915105503,275.0,2024,2,Basico,Saúde
4267,2618,1,2024-05-13 16:07:35,2024-05-13 20:42:35,275,39.41549927377877,275.0,2024,5,Premium,Residencial
4268,2200,8,2025-07-25 12:00:12,2025-07-25 14:57:12,177,219.72889581470895,177.0,2025,7,Basico,Jurídico
4269,4925,8,2024-11-14 10:11:39,2024-11-14 14:02:39,231,63.08000087259659,231.0,2024,11,Essencial,Jurídico
4270,2988,7,2024-01-16 01:28:36,2024-01-16 06:11:36,283,66.17335555551932,283.0,2024,1,Basico,Seguro
4271,4664,7,2024-04-19 18:07:33,2024-04-19 22:31:33,264,37.96218907742687,264.0,2024,4,Premium,Seguro
4272,2513,1,2025-05-28 01:40:47,2025-05-28 05:51:47,251,183.47259842526216,251.0,2025,5,Premium,Residencial
4273,1925,3,2024-03-28 03:21:32,2024-03-28 08:08:32,287,155.3161743054339,287.0,2024,3,Essencial,Saúde
4274,3968,2,2025-07-20 13:32:01,2025-07-20 15:29:01,117,165.88061814013082,117.0,2025,7,Basico,Automotivo
4275,3783,7,2024-12-16 00:06:45,2024-12-16 03:44:45,218,187.8900026824256,218.0,2024,12,Premium,Seguro
4276,1484,7,2023-10-19 19:18:34,2023-10-19 21:31:34,133,161.8046000526163,133.0,2023,10,Basico,Seguro
4277,3162,3,2023-03-04 09:11:20,2023-03-04 10:35:20,84,131.94032430286,84.0,2023,3,Basico,Saúde
4278,4247,5,2024-09-07 23:49:44,2024-09-08 04:37:44,288,46.92815115884352,288.0,2024,9,Essencial,Benefícios
4279,2982,3,2023-07-31 17:26:20,2023-07-31 19:43:20,137,125.924608358933,137.0,2023,7,Basico,Saúde
4280,1841,3,2024-08-30 11:07:32,2024-08-30 14:02:32,175,242.7581836829361,175.0,2024,8,Premium,Saúde
4281,2063,2,2023-09-29 03:42:00,2023-09-29 07:12:00,210,174.27710826066172,210.0,2023,9,Premium,Automotivo
4282,1302,6,2023-05-28 20:55:54,2023-05-28 21:14:54,19,43.55071857653207,19.0,2023,5,Basico,Pet
4283,2279,2,2025-04-05 18:39:34,2025-04-05 22:54:34,255,118.21938124854071,255.0,2025,4,Basico,Automotivo
4284,550,4,2025-07-25 08:43:40,2025-07-25 09:40:40,57,109.83252704833826,57.0,2025,7,Essencial,Saúde
4285,2232,6,2024-01-28 06:56:18,2024-01-28 10:03:18,187,57.338238459733525,187.0,2024,1,Premium,Pet
4286,2136,4,2025-06-25 07:10:26,2025-06-25 09:17:26,127,210.49566460135836,127.0,2025,6,Premium,Saúde
4287,280,5,2025-04-11 18:03:52,2025-04-11 20:39:52,156,206.91243287591288,156.0,2025,4,Essencial,Benefícios
4288,1895,5,2023-12-18 00:26:07,2023-12-18 00:45:07,19,238.25655859190056,19.0,2023,12,Premium,Benefícios
4289,1577,6,2024-12-21 12:48:46,2024-12-21 17:36:46,288,150.23115526246664,288.0,2024,12,Basico,Pet
4290,3255,5,2023-02-04 06:57:49,2023-02-04 07:15:49,18,159.2891553990489,18.0,2023,2,Essencial,Benefícios
4291,1217,7,2023-03-08 07:12:36,2023-03-08 07:52:36,40,81.76903331697946,40.0,2023,3,Basico,Seguro
4292,4129,5,2025-03-15 11:19:35,2025-03-15 13:10:35,111,97.85460411414591,111.0,2025,3,Essencial,Benefícios
4293,3917,4,2025-10-12 18:47:35,2025-10-12 19:32:35,45,158.71197231071866,45.0,2025,10,Basico,Saúde
4294,2723,7,2025-08-13 08:47:35,2025-08-13 13:25:35,278,137.7611971029637,278.0,2025,8,Basico,Seguro
4295,91,7,2023-12-15 01:49:13,2023-12-15 04:27:13,158,78.8199402539961,158.0,2023,12,Essencial,Seguro
4296,3033,3,2024-01-06 15:16:56,2024-01-06 18:55:56,219,108.88180262703304,219.0,2024,1,Essencial,Saúde
4297,2181,4,2023-03-02 05:20:51,2023-03-02 05:51:51,31,107.6788451538686,31.0,2023,3,Basico,Saúde
4298,4742,7,2025-10-14 22:55:10,2025-10-15 03:49:10,294,230.48799757665904,294.0,2025,10,Essencial,Seguro
4299,4965,7,2025-03-29 21:45:25,2025-03-30 00:15:25,150,126.5859952370406,150.0,2025,3,Essencial,Seguro
4300,1482,1,2024-10-03 06:32:08,2024-10-03 09:03:08,151,177.2227054164943,151.0,2024,10,Essencial,Residencial
4301,1696,8,2024-09-14 01:18:59,2024-09-14 05:09:59,231,121.02898943225226,231.0,2024,9,Premium,Jurídico
4302,4566,6,2024-02-24 06:17:15,2024-02-24 09:22:15,185,226.310958819023,185.0,2024,2,Essencial,Pet
4303,895,3,2023-05-01 03:27:56,2023-05-01 07:57:56,270,146.61995297342264,270.0,2023,5,Premium,Saúde
4304,2774,2,2023-07-28 10:14:08,2023-07-28 11:54:08,100,31.836655915484155,100.0,2023,7,Essencial,Automotivo
4305,1612,4,2025-12-29 02:30:22,2025-12-29 06:15:22,225,82.5514807798705,225.0,2025,12,Essencial,Saúde
4306,2251,2,2023-04-04 22:47:03,2023-04-05 01:49:03,182,122.49377255051108,182.0,2023,4,Essencial,Automotivo
4307,3826,8,2025-10-11 00:10:31,2025-10-11 01:04:31,54,132.96079645467148,54.0,2025,10,Basico,Jurídico
4308,3625,7,2024-06-07 22:03:49,2024-06-08 00:21:49,138,39.803456761448366,138.0,2024,6,Essencial,Seguro
4309,3076,5,2024-10-31 04:36:10,2024-10-31 07:52:10,196,226.5786374116428,196.0,2024,10,Basico,Benefícios
4310,4031,8,2023-10-12 00:49:23,2023-10-12 00:59:23,10,145.61286428763412,10.0,2023,10,Essencial,Jurídico
4311,3596,4,2024-12-13 02:26:11,2024-12-13 06:38:11,252,124.74884225046684,252.0,2024,12,Basico,Saúde
4312,1918,3,2024-09-27 04:39:35,2024-09-27 06:10:35,91,104.6200173464772,91.0,2024,9,Basico,Saúde
4313,3232,7,2023-11-08 11:42:07,2023-11-08 11:56:07,14,115.11470214283244,14.0,2023,11,Essencial,Seguro
4314,1758,3,2025-03-29 13:31:21,2025-03-29 17:06:21,215,203.76328166676944,215.0,2025,3,Essencial,Saúde
4315,1839,7,2024-05-28 02:39:10,2024-05-28 03:19:10,40,176.76259088284473,40.0,2024,5,Premium,Seguro
4316,3211,8,2024-03-26 10:35:55,2024-03-26 14:52:55,257,74.7142913912474,257.0,2024,3,Basico,Jurídico
4317,356,7,2025-06-03 23:49:41,2025-06-04 00:58:41,69,211.77847220616013,69.0,2025,6,Basico,Seguro
4318,3611,7,2025-04-22 22:43:56,2025-04-23 01:27:56,164,236.1286853140179,164.0,2025,4,Premium,Seguro
4319,669,5,2023-12-07 10:44:33,2023-12-07 13:13:33,149,193.7630656933091,149.0,2023,12,Basico,Benefícios
4320,191,8,2023-07-14 07:40:39,2023-07-14 10:23:39,163,107.51430554422652,163.0,2023,7,Premium,Jurídico
4321,2936,7,2025-08-20 00:21:17,2025-08-20 02:44:17,143,71.94597028647863,143.0,2025,8,Basico,Seguro
4322,2224,5,2025-01-24 23:40:50,2025-01-25 00:40:50,60,166.699197032796,60.0,2025,1,Premium,Benefícios
4323,2624,4,2025-12-22 05:12:38,2025-12-22 06:07:38,55,65.63735826632413,55.0,2025,12,Premium,Saúde
4324,4542,7,2024-01-06 03:58:48,2024-01-06 06:49:48,171,63.05567399807531,171.0,2024,1,Premium,Seguro
4325,2221,1,2023-07-21 05:12:28,2023-07-21 09:45:28,273,218.3902502870029,273.0,2023,7,Premium,Residencial
4326,3153,5,2024-06-03 13:25:46,2024-06-03 15:52:46,147,185.681443484769,147.0,2024,6,Premium,Benefícios
4327,4707,1,2024-04-19 23:05:24,2024-04-19 23:15:24,10,234.876748322204,10.0,2024,4,Basico,Residencial
4328,1180,7,2024-12-26 11:38:24,2024-12-26 15:29:24,231,78.74145163881286,231.0,2024,12,Premium,Seguro
4329,52,4,2023-05-30 02:55:24,2023-05-30 05:55:24,180,212.64339864430175,180.0,2023,5,Essencial,Saúde
4330,3781,6,2025-03-10 03:49:54,2025-03-10 04:03:54,14,177.55085539479106,14.0,2025,3,Basico,Pet
4331,2587,8,2024-04-28 04:35:08,2024-04-28 08:00:08,205,153.22436099996804,205.0,2024,4,Essencial,Jurídico
4332,1499,3,2024-03-05 10:13:07,2024-03-05 14:46:07,273,44.30066621424245,273.0,2024,3,Essencial,Saúde
4333,4976,4,2023-09-27 01:38:27,2023-09-27 04:31:27,173,71.9204161122463,173.0,2023,9,Essencial,Saúde
4334,1614,5,2023-02-26 23:39:06,2023-02-27 00:50:06,71,61.77282633486509,71.0,2023,2,Premium,Benefícios
4335,2863,3,2024-07-28 13:47:31,2024-07-28 14:28:31,41,45.94015791955741,41.0,2024,7,Basico,Saúde
4336,2546,3,2023-01-09 15:48:55,2023-01-09 19:43:55,235,124.31910836732182,235.0,2023,1,Essencial,Saúde
4337,1843,4,2025-10-23 01:23:25,2025-10-23 02:21:25,58,122.96838005130029,58.0,2025,10,Essencial,Saúde
4338,3431,7,2023-11-13 04:40:03,2023-11-13 06:56:03,136,146.8256125336208,136.0,2023,11,Essencial,Seguro
4339,3305,7,2025-08-15 15:48:12,2025-08-15 20:19:12,271,91.55213240036684,271.0,2025,8,Premium,Seguro
4340,3408,2,2025-11-26 06:58:15,2025-11-26 08:12:15,74,123.9861505463688,74.0,2025,11,Basico,Automotivo
4341,3069,4,2025-01-21 22:15:35,2025-01-22 00:12:35,117,146.86766931636794,117.0,2025,1,Basico,Saúde
4342,4000,3,2025-11-02 05:34:56,2025-11-02 08:47:56,193,244.35152464311832,193.0,2025,11,Basico,Saúde
4343,1884,8,2023-06-15 00:21:28,2023-06-15 02:09:28,108,220.8884221448048,108.0,2023,6,Essencial,Jurídico
4344,2852,1,2023-07-27 23:44:03,2023-07-28 00:35:03,51,54.93875614759714,51.0,2023,7,Premium,Residencial
4345,1866,1,2025-01-20 06:39:33,2025-01-20 10:21:33,222,43.64137968896636,222.0,2025,1,Essencial,Residencial
4346,1634,4,2025-07-11 17:27:22,2025-07-11 18:57:22,90,165.96281637623542,90.0,2025,7,Essencial,Saúde
4347,2634,8,2023-09-29 18:33:56,2023-09-29 22:53:56,260,243.8725279424733,260.0,2023,9,Premium,Jurídico
4348,1427,1,2024-12-27 19:48:10,2024-12-27 20:13:10,25,62.08708416530426,25.0,2024,12,Basico,Residencial
4349,4091,8,2023-02-24 03:36:33,2023-02-24 04:39:33,63,92.48284267849056,63.0,2023,2,Premium,Jurídico
4350,2362,8,2023-06-24 22:56:15,2023-06-25 02:55:15,239,217.09008573267357,239.0,2023,6,Essencial,Jurídico
4351,1828,3,2025-03-19 13:23:53,2025-03-19 15:02:53,99,220.2961959930404,99.0,2025,3,Basico,Saúde
4352,1203,3,2025-11-04 15:38:21,2025-11-04 18:20:21,162,241.85863718742283,162.0,2025,11,Basico,Saúde
4353,4117,4,2025-01-29 14:10:04,2025-01-29 14:46:04,36,174.20174806683687,36.0,2025,1,Premium,Saúde
4354,1238,4,2023-09-27 05:45:43,2023-09-27 07:15:43,90,135.0171611019526,90.0,2023,9,Premium,Saúde
4355,2041,5,2023-03-28 13:57:48,2023-03-28 15:44:48,107,98.977163464992,107.0,2023,3,Basico,Benefícios
4356,3207,3,2024-05-11 19:19:59,2024-05-11 20:14:59,55,99.85928742139066,55.0,2024,5,Basico,Saúde
4357,4541,2,2023-07-29 13:24:17,2023-07-29 13:49:17,25,48.81023089614219,25.0,2023,7,Basico,Automotivo
4358,4154,6,2024-11-28 09:53:37,2024-11-28 12:10:37,137,56.44660808563109,137.0,2024,11,Basico,Pet
